Model Name,Layers,Total Parameters,Total MACs,Network Type,Input Size,Avrg_RAM,Avrg_SWAP,Avrg_IRAM,Avrg_CPU,Avrg_GPU,Avrg_EMC_FREQ,Avrg_APE,Avrg_PMIC,Avrg_AO,Avrg_THERMAL,Avrg_POM_5V_IN,Avrg_POM_5V_GPU,Avrg_POM_5V_CPU,Avrg_PLL,Avrg_GPU_TEMP,Avrg_CPU_TEMP,Total_POM_5V_IN,Total_POM_5V_GPU,Total_POM_5V_CPU,num_inferences,average_latency(ms),GPU_energy_per_inference,CPU_energy_per_inference
convnet_L7_F192_K2x2_4_K4x4_3_W70,7,16087498,13725906058,ConvNet,70,1869.0,214.0,0.0,3.9703389830508473,96.52542372881356,21.35593220338983,25.0,50.0,43.71428571428572,34.30612244897959,6583.593220338983,4387.508474576272,132.91525423728814,29.04,32.3125,36.43478260869565,388432.0,258863.0,7842.0,351.0,170.2068352699279,737.5014245014245,22.34188034188034
convnet_L7_F192_K2x2_4_K4x4_3_W80,7,19543498,17433399178,ConvNet,80,1885.0169491525423,214.0,0.0,3.860169491525424,96.16949152542372,21.59322033898305,25.0,50.0,44.142857142857146,34.18877551020408,6610.949152542373,4429.271186440678,130.10169491525423,29.115384615384617,32.484848484848484,36.38235294117647,390046.0,261327.0,7676.0,279.0,214.0360283851623,936.6559139784946,27.512544802867385
convnet_L7_F192_K2x2_4_K4x4_3_W90,7,23383498,21584373898,ConvNet,90,1904.2372881355927,214.0,0.0,3.555084745762712,97.55932203389833,18.38983050847457,25.0,50.0,43.94444444444444,34.595,6499.28813559322,4350.559322033899,131.76271186440678,29.266666666666666,32.77272727272727,36.54545454545455,383458.0,256683.0,7774.0,235.0,255.6562662124634,1092.268085106383,33.08085106382979
convnet_L7_F192_K2x2_4_K4x4_3_W100,7,27607498,26178830218,ConvNet,100,1924.9827586206893,214.0,0.0,3.189655172413793,95.75862068965516,22.96551724137931,25.0,50.0,44.29166666666666,34.605555555555554,6764.775862068966,4534.017241379311,129.3448275862069,29.2,32.61904761904762,36.76,392357.0,262973.0,7502.0,190.0,315.9285831451416,1384.0684210526315,39.48421052631579
convnet_L7_F192_K2x2_4_K5x5_3_W20,7,3978826,1305715978,ConvNet,20,1809.0,214.0,0.0,11.779661016949152,80.7457627118644,20.728813559322035,25.0,50.0,43.53448275862069,34.28921568627451,6162.440677966101,3945.271186440678,208.5084745762712,29.7,32.666666666666664,36.0,363584.0,232771.0,12302.0,3004.0,20.2575612068176,77.487017310253,4.09520639147803
convnet_L7_F192_K2x2_4_K5x5_3_W30,7,4938826,2921092618,ConvNet,30,1816.0,214.0,0.0,9.521186440677964,81.86440677966101,12.64406779661017,25.0,50.0,43.42857142857143,33.81410256410256,5965.983050847458,4033.237288135593,165.74576271186442,29.0,31.97222222222222,35.91428571428571,351993.0,237961.0,9779.0,1457.0,40.2980089187622,163.32258064516128,6.711736444749485
convnet_L7_F192_K2x2_4_K5x5_3_W40,7,6282826,5179016458,ConvNet,40,1822.0,214.0,0.0,6.262711864406779,89.32203389830508,14.576271186440678,25.0,50.0,43.98275862068966,34.36184210526316,6352.8983050847455,4357.610169491525,149.10169491525423,28.84210526315789,32.370370370370374,36.36666666666667,374821.0,257099.0,8797.0,931.0,64.6277379989624,276.1535982814178,9.448979591836734
convnet_L7_F192_K2x2_4_K5x5_3_W50,7,8010826,8079487498,ConvNet,50,1830.0,214.0,0.0,4.716101694915254,92.22033898305084,12.745762711864408,25.0,50.0,44.766666666666666,34.68125,6545.152542372882,4582.576271186441,130.01694915254237,29.0,32.6764705882353,36.708333333333336,386164.0,270372.0,7671.0,637.0,94.3030047416687,424.4458398744113,12.042386185243329
convnet_L7_F192_K2x2_4_K5x5_3_W60,7,10122826,11622505738,ConvNet,60,1845.135593220339,214.0,0.0,3.957627118644068,91.45762711864408,13.576271186440678,25.0,50.0,44.71428571428572,34.654761904761905,6539.203389830508,4565.033898305085,130.79661016949152,29.55172413793104,32.88461538461539,36.70588235294117,385813.0,269337.0,7717.0,446.0,135.0220680236816,603.8946188340807,17.30269058295964
convnet_L7_F192_K2x2_4_K5x5_3_W70,7,12618826,15808071178,ConvNet,70,1856.0,214.0,0.0,3.168103448275862,95.44827586206895,17.03448275862069,25.0,50.0,44.97826086956522,34.90555555555556,6736.189655172414,4661.5344827586205,128.55172413793105,29.51851851851852,32.86206896551724,37.14814814814815,390699.0,270369.0,7456.0,330.0,181.10697984695432,819.3,22.5939393939394
convnet_L7_F192_K2x2_4_K5x5_3_W80,7,15498826,20636183818,ConvNet,80,1870.0677966101696,214.0,0.0,2.8220338983050848,94.45762711864408,17.593220338983052,25.0,50.0,45.26923076923077,35.01190476190476,6734.101694915255,4659.3050847457625,130.01694915254237,29.727272727272727,32.8,37.16666666666666,397312.0,274899.0,7671.0,260.0,230.2546715736389,1057.303846153846,29.503846153846155
convnet_L7_F192_K2x2_4_K5x5_3_W90,7,18762826,26106843658,ConvNet,90,1887.0,214.0,0.0,2.409482758620689,96.06896551724138,15.448275862068966,25.0,50.0,46.03333333333333,35.177083333333336,6813.741379310345,4796.672413793103,124.34482758620688,29.75,33.096774193548384,37.375,395197.0,278207.0,7212.0,210.0,284.8021221160888,1324.795238095238,34.34285714285714
convnet_L7_F192_K2x2_4_K5x5_3_W100,7,22410826,32220050698,ConvNet,100,1906.627118644068,214.0,0.0,2.122881355932204,95.79661016949152,15.627118644067796,25.0,50.0,45.5,35.13194444444444,6830.932203389831,4779.0,135.74576271186442,29.794117647058822,33.09090909090909,37.142857142857146,403025.0,281961.0,8009.0,171.0,350.35948753356934,1648.8947368421052,46.83625730994152
convnet_L7_F192_K2x2_4_K6x6_3_W20,7,6042058,2631208330,ConvNet,20,1825.0,214.0,0.0,9.165254237288137,88.33898305084746,13.677966101694915,25.0,50.0,44.02173913043478,34.63942307692308,5983.4915254237285,3979.762711864407,191.77966101694915,30.0,33.0,36.54166666666666,353026.0,234806.0,11315.0,1416.0,45.1823282241821,165.82344632768363,7.9908192090395485
convnet_L7_F192_K2x2_4_K6x6_3_W30,7,7347658,5226890890,ConvNet,30,1824.8474576271187,214.0,0.0,6.779661016949152,91.54237288135592,13.559322033898304,25.0,50.0,43.31481481481482,33.98780487804878,5859.28813559322,3935.0338983050847,158.38983050847455,28.94871794871795,32.13636363636363,35.57142857142857,345698.0,232167.0,9345.0,773.0,78.111617565155,300.3454075032341,12.089262613195343
convnet_L7_F192_K2x2_4_K6x6_3_W40,7,9037258,8708423050,ConvNet,40,1834.0,214.0,0.0,4.898305084745763,93.71186440677968,11.610169491525424,25.0,50.0,44.04285714285714,34.13,6309.847457627118,4420.135593220339,141.67796610169492,28.866666666666667,32.53846153846154,36.03448275862069,372281.0,260788.0,8359.0,515.0,116.23037576675412,506.3844660194175,16.23106796116505
convnet_L7_F192_K2x2_4_K6x6_3_W50,7,11110858,13075804810,ConvNet,50,1848.0169491525423,214.0,0.0,4.072033898305085,96.3728813559322,14.52542372881356,25.0,50.0,44.15384615384615,34.583333333333336,6506.203389830508,4521.101694915255,128.77966101694915,29.0,32.69444444444444,36.5,383866.0,266745.0,7598.0,371.0,160.5810189247131,718.9892183288409,20.47978436657682
convnet_L7_F192_K2x2_4_K6x6_3_W60,7,13568458,18329036170,ConvNet,60,1858.0,214.0,0.0,3.6271186440677967,96.89830508474576,14.796610169491526,25.0,50.0,45.04545454545455,35.06111111111111,6640.932203389831,4640.559322033899,130.61016949152545,29.666666666666668,32.88461538461539,37.285714285714285,391815.0,273793.0,7706.0,279.0,214.5597290992736,981.336917562724,27.620071684587813
convnet_L7_F192_K2x2_4_K6x6_3_W70,7,16410058,24468117130,ConvNet,70,1872.0,214.0,0.0,2.9533898305084745,96.32203389830508,13.220338983050848,25.0,50.0,45.42857142857143,35.22159090909091,6716.440677966101,4762.338983050848,125.7457627118644,29.666666666666668,33.285714285714285,37.588235294117645,396270.0,280978.0,7419.0,218.0,276.0968995094299,1288.8899082568807,34.03211009174312
convnet_L7_F192_K2x2_4_K6x6_3_W80,7,19635658,31493047690,ConvNet,80,1888.7796610169487,214.0,0.0,2.711864406779661,95.135593220339,15.59322033898305,25.0,50.0,45.17741935483871,35.227777777777774,6744.525423728814,4713.610169491525,137.10169491525423,29.666666666666668,33.096774193548384,37.34375,397927.0,278103.0,8089.0,166.0,360.8673739433288,1675.3192771084337,48.7289156626506
convnet_L7_F192_K2x2_4_K6x6_3_W90,7,23245258,39403827850,ConvNet,90,1904.0,214.0,0.0,2.8135593220338984,96.7457627118644,16.52542372881356,25.0,50.0,45.79166666666666,35.470238095238095,6819.0,4769.084745762712,129.88135593220338,29.75862068965517,33.36363636363637,37.57142857142857,402321.0,281376.0,7663.0,135.0,444.2461729049682,2084.266666666667,56.762962962962966
convnet_L7_F192_K2x2_4_K6x6_3_W100,7,27238858,48200457610,ConvNet,100,1928.0,214.0,0.0,2.292372881355932,97.40677966101696,14.694915254237287,25.0,50.0,46.04838709677419,35.46875,6874.6949152542375,4861.35593220339,127.03389830508476,29.8,33.40909090909091,37.54545454545455,405607.0,286820.0,7495.0,113.0,532.3606562614441,2538.230088495576,66.32743362831859
convnet_L7_F192_K2x2_4_K7x7_3_W20,7,6241354,1552296202,ConvNet,20,1822.71186440678,214.0,0.0,11.271186440677964,81.45762711864407,8.94915254237288,25.0,50.0,43.19444444444444,33.6474358974359,5492.016949152542,3610.4406779661017,182.10169491525423,29.0,31.97826086956522,35.59090909090909,324029.0,213016.0,10744.0,2298.0,27.261559963226297,92.69625761531766,4.675369886858138
convnet_L7_F192_K2x2_4_K7x7_3_W30,7,6970954,4025544202,ConvNet,30,1821.0,214.0,0.0,7.745762711864407,84.69491525423729,10.457627118644067,25.0,50.0,43.65384615384615,33.608108108108105,6022.593220338983,4144.050847457627,162.22033898305085,28.70967741935484,31.6875,35.74074074074074,355333.0,244499.0,9571.0,1075.0,56.2673211097717,227.4409302325581,8.90325581395349
convnet_L7_F192_K2x2_4_K7x7_3_W40,7,8084554,7672181002,ConvNet,40,1830.0,214.0,0.0,4.8940677966101696,97.2542372881356,11.559322033898304,25.0,50.0,44.07142857142857,34.26315789473684,6354.627118644068,4362.169491525424,141.72881355932202,28.84375,32.36363636363637,36.172413793103445,374923.0,257368.0,8362.0,649.0,92.66734600067127,396.5608628659476,12.884437596302003
convnet_L7_F192_K2x2_4_K7x7_3_W50,7,9582154,12492206602,ConvNet,50,1835.033898305085,214.0,0.0,3.343220338983051,93.3728813559322,12.610169491525424,25.0,50.0,45.02941176470589,34.60326086956522,6624.932203389831,4685.338983050848,130.71186440677965,29.217391304347824,32.666666666666664,36.80952380952381,390871.0,276435.0,7712.0,417.0,143.1494855880737,662.9136690647482,18.49400479616307
convnet_L7_F192_K2x2_4_K7x7_3_W60,7,11463754,18485621002,ConvNet,60,1849.322033898305,214.0,0.0,2.6864406779661016,98.20338983050848,10.71186440677966,25.0,50.0,44.0925925925926,35.047872340425535,6328.0,4252.847457627118,141.77966101694915,29.33333333333333,32.8,36.53333333333333,373352.0,250918.0,8365.0,295.0,203.96413326263425,850.5694915254237,28.35593220338983
convnet_L7_F192_K2x2_4_K7x7_3_W70,7,13729354,25652424202,ConvNet,70,1863.0,214.0,0.0,2.5296610169491527,94.1864406779661,11.186440677966102,25.0,50.0,45.38461538461539,35.325,6719.186440677966,4814.762711864407,126.33898305084746,29.41935483870968,32.774193548387096,37.55172413793103,396432.0,284071.0,7454.0,213.0,281.5129160881042,1333.6666666666667,34.99530516431925
convnet_L7_F192_K2x2_4_K7x7_3_W80,7,16378954,33992616202,ConvNet,80,1874.9830508474577,214.0,0.0,1.826271186440678,97.57627118644068,11.932203389830509,25.0,50.0,45.88709677419355,35.369565217391305,6801.186440677966,4882.728813559322,127.0,29.558823529411764,33.04761904761905,37.625,401270.0,288081.0,7493.0,164.0,365.6598711013794,1756.591463414634,45.6890243902439
convnet_L7_F192_K2x2_4_K7x7_3_W90,7,19412554,43506197002,ConvNet,90,1890.6949152542368,214.0,0.0,1.944915254237288,98.30508474576273,14.254237288135592,25.0,50.0,45.76923076923077,35.48936170212766,6925.8983050847455,4914.135593220339,128.25423728813558,29.90909090909091,33.46153846153846,37.81818181818182,408628.0,289934.0,7567.0,129.0,466.887776851654,2247.5503875969,58.65891472868217
convnet_L7_F192_K3x3_4_K4x4_3_W30,7,4171018,2176588426,ConvNet,30,1576.0169491525423,214.0,0.0,10.91101694915254,84.05084745762711,21.54237288135593,25.0,50.0,44.15,34.50454545454546,6104.64406779661,3942.0508474576272,180.77966101694915,29.923076923076923,32.96,36.18181818181818,360174.0,232581.0,10666.0,2143.0,28.5812377929687,108.53056462902474,4.9771348576761545
convnet_L7_F192_K3x3_4_K4x4_3_W40,7,5399818,4007108746,ConvNet,40,1582.033898305085,214.0,0.0,7.8008474576271185,87.69491525423729,24.8135593220339,25.0,50.0,44.02173913043478,34.35,6449.186440677966,4242.745762711865,167.27118644067798,29.0,32.56,36.206896551724135,380502.0,250322.0,9869.0,1286.0,45.9467697143554,194.651632970451,7.674183514774494
convnet_L7_F192_K3x3_4_K4x4_3_W50,7,7012618,6392278666,ConvNet,50,1592.0169491525423,214.0,0.0,5.898305084745763,90.50847457627118,23.30508474576272,25.0,50.0,44.42,34.66304347826087,6605.406779661017,4464.576271186441,138.94915254237287,29.071428571428573,32.911764705882355,36.774193548387096,389719.0,263410.0,8198.0,905.0,67.1863055229187,291.060773480663,9.058563535911604
convnet_L7_F192_K3x3_4_K4x4_3_W60,7,9009418,9332098186,ConvNet,60,1603.0169491525423,214.0,0.0,4.262711864406779,95.40677966101696,24.38983050847457,25.0,50.0,44.78,35.044444444444444,6785.932203389831,4596.745762711865,136.6949152542373,29.60606060606061,32.74193548387097,37.18518518518518,400370.0,271208.0,8065.0,629.0,94.6491956710815,431.1732909379968,12.821939586645469
convnet_L7_F192_K3x3_4_K4x4_3_W70,7,11390218,12826567306,ConvNet,70,1615.8135593220338,214.0,0.0,3.7245762711864407,94.08474576271186,25.30508474576272,25.0,50.0,45.04166666666666,35.00625,6857.779661016949,4660.406779661017,128.32203389830508,29.794117647058822,33.03703703703704,37.29032258064516,404609.0,274964.0,7571.0,460.0,129.5438075065612,597.7478260869565,16.458695652173912
convnet_L7_F192_K3x3_4_K4x4_3_W80,7,14155018,16875686026,ConvNet,80,1628.5,214.0,0.0,3.413793103448276,95.72413793103448,28.948275862068964,25.0,50.0,45.41666666666666,35.15116279069768,7049.396551724138,4749.0,123.75862068965516,29.807692307692307,33.4,37.5,408865.0,275442.0,7178.0,361.0,165.6142115592956,762.9972299168975,19.88365650969529
convnet_L7_F192_K3x3_4_K4x4_3_W90,7,17303818,21479454346,ConvNet,90,1641.0,214.0,0.0,2.567796610169492,95.27118644067797,30.05084745762712,25.0,50.0,45.67857142857143,35.4468085106383,7051.4915254237285,4742.627118644068,121.66101694915254,29.875,33.5,37.58620689655172,416038.0,279815.0,7178.0,282.0,211.9377422332763,992.2517730496454,25.45390070921986
convnet_L7_F192_K3x3_4_K4x4_3_W100,7,20836618,26637872266,ConvNet,100,1660.0,214.0,0.0,2.254237288135593,96.89830508474576,30.15254237288136,25.0,50.0,45.86363636363637,35.45,7064.220338983051,4744.440677966101,124.2542372881356,30.26923076923077,33.3448275862069,37.4,416789.0,279922.0,7331.0,224.0,267.0111560821533,1249.6517857142858,32.72767857142857
convnet_L7_F192_K3x3_4_K5x5_3_W30,7,4872586,2558599690,ConvNet,30,1578.7118644067796,214.0,0.0,10.122881355932204,84.86440677966101,18.23728813559322,25.0,50.0,44.46666666666667,34.93382352941177,6199.847457627118,4134.016949152542,165.35593220338984,29.8,33.0,37.0,365791.0,243907.0,9756.0,1811.0,32.0297980308532,134.68083931529543,5.387078961899503
convnet_L7_F192_K3x3_4_K5x5_3_W40,7,5986186,4895470090,ConvNet,40,1585.084745762712,214.0,0.0,6.495762711864407,92.01694915254237,21.28813559322034,25.0,50.0,44.53846153846154,34.62234042553192,6512.474576271186,4411.728813559322,141.864406779661,29.23529411764705,32.67857142857143,36.6764705882353,384236.0,260292.0,8370.0,1033.0,61.1236310005188,251.9767666989352,8.102613746369796
convnet_L7_F192_K3x3_4_K5x5_3_W50,7,7483786,7986055690,ConvNet,50,1594.033898305085,214.0,0.0,5.156779661016949,89.05084745762711,21.54237288135593,25.0,50.0,44.833333333333336,34.91860465116279,6742.28813559322,4607.338983050848,131.22033898305085,29.45945945945946,32.8125,36.96,397795.0,271833.0,7742.0,720.0,83.111035823822,377.54583333333335,10.752777777777778
convnet_L7_F192_K3x3_4_K5x5_3_W60,7,9365386,11830356490,ConvNet,60,1606.7457627118645,214.0,0.0,3.8813559322033897,98.71186440677968,20.67796610169492,25.0,50.0,45.3,35.1436170212766,6921.186440677966,4760.3050847457625,131.6949152542373,29.724137931034484,32.95652173913044,37.42857142857143,408350.0,280858.0,7770.0,501.0,120.20116090774528,560.5948103792415,15.508982035928144
convnet_L7_F192_K3x3_4_K5x5_3_W70,7,11630986,16428372490,ConvNet,70,1616.2542372881355,214.0,0.0,3.6483050847457625,97.44067796610167,23.64406779661017,25.0,50.0,44.16666666666666,35.15340909090909,6551.576271186441,4199.779661016949,164.61016949152545,29.789473684210527,33.24390243902439,36.63333333333333,386543.0,247787.0,9712.0,354.0,169.4483876228332,699.9632768361582,27.43502824858757
convnet_L7_F192_K3x3_4_K5x5_3_W80,7,14280586,21780103690,ConvNet,80,1628.603448275862,214.0,0.0,2.706896551724138,97.1206896551724,21.43103448275862,25.0,50.0,45.98,35.48039215686274,7038.96551724138,4873.0,125.34482758620688,29.848484848484848,33.5,37.70588235294117,408260.0,282634.0,7270.0,283.0,211.6832375526428,998.7067137809188,25.68904593639576
convnet_L7_F192_K3x3_4_K5x5_3_W90,7,17314186,27885550090,ConvNet,90,1643.033898305085,214.0,0.0,2.364406779661017,92.94915254237289,25.084745762711865,25.0,50.0,45.5,35.52040816326531,7044.0,4795.9152542372885,132.83050847457628,30.0,33.47222222222222,37.55555555555556,415596.0,282959.0,7837.0,217.0,275.7569456100464,1303.958525345622,36.115207373271886
convnet_L7_F192_K3x3_4_K5x5_3_W100,7,20731786,34744711690,ConvNet,100,1661.0,214.0,0.0,1.9364406779661016,98.0677966101695,24.983050847457623,25.0,50.0,45.63793103448276,35.69375,7014.847457627118,4721.203389830508,122.47457627118644,29.93103448275862,33.708333333333336,37.66666666666666,413876.0,278551.0,7226.0,176.0,340.3929710388184,1582.6761363636365,41.05681818181818
convnet_L7_F192_K3x3_4_K6x6_3_W20,7,5215498,1007896714,ConvNet,20,1573.0,214.0,0.0,12.28813559322034,81.96610169491525,13.64406779661017,25.0,50.0,43.5,34.305,5717.8983050847455,3686.898305084746,205.57627118644064,29.0,32.61538461538461,36.0,337356.0,217527.0,12129.0,3496.0,16.379976272582997,62.2216819221968,3.4693935926773456
convnet_L7_F192_K3x3_4_K6x6_3_W30,7,5829898,2902760074,ConvNet,30,1583.0,214.0,0.0,9.33898305084746,89.71186440677967,14.559322033898304,25.0,50.0,43.785714285714285,34.14204545454545,6167.457627118644,4209.118644067797,163.3050847457627,28.923076923076923,31.964285714285715,35.94736842105263,363880.0,248338.0,9635.0,1601.0,36.9408392906188,155.11430356027483,6.018113678950656
convnet_L7_F192_K3x3_4_K6x6_3_W40,7,6828298,5794641034,ConvNet,40,1587.103448275862,214.0,0.0,6.103448275862069,89.22413793103448,16.53448275862069,25.0,50.0,44.46551724137931,34.23,6454.603448275862,4445.46551724138,138.79310344827587,28.866666666666667,32.38709677419355,36.285714285714285,374367.0,257837.0,8050.0,882.0,67.303614616394,292.33219954648524,9.126984126984128
convnet_L7_F192_K3x3_4_K6x6_3_W50,7,8210698,9683539594,ConvNet,50,1600.1694915254238,214.0,0.0,4.114406779661017,92.84745762711864,17.52542372881356,25.0,50.0,44.9375,34.791666666666664,6732.949152542373,4666.016949152542,129.77966101694915,29.227272727272727,32.774193548387096,37.16666666666666,397244.0,275295.0,7657.0,568.0,105.38894414901728,484.6742957746479,13.480633802816902
convnet_L7_F192_K3x3_4_K6x6_3_W60,7,9977098,14569455754,ConvNet,60,1605.0,214.0,0.0,3.3448275862068964,95.53448275862068,18.310344827586206,25.0,50.0,45.72222222222222,35.1890243902439,6902.568965517241,4847.982758620689,124.13793103448276,29.678571428571427,32.875,37.483870967741936,400349.0,281183.0,7200.0,394.0,151.57471179962158,713.6624365482234,18.274111675126903
convnet_L7_F192_K3x3_4_K6x6_3_W70,7,12127498,20452389514,ConvNet,70,1619.033898305085,214.0,0.0,2.406779661016949,94.71186440677968,18.47457627118644,25.0,50.0,45.75806451612903,35.26063829787234,6927.796610169492,4837.559322033899,133.40677966101694,29.90625,33.0,37.61904761904762,408740.0,285416.0,7871.0,289.0,206.8807697296142,987.598615916955,27.23529411764705
