Model Name,Layers,Total Parameters,Convolution Parameters,Total MACs,Network Type,Input Size,Avrg_RAM,Avrg_SWAP,Avrg_IRAM,Avrg_CPU,Avrg_GPU,Avrg_EMC_FREQ,Avrg_APE,Avrg_PMIC,Avrg_AO,Avrg_THERMAL,Avrg_POM_5V_IN,Avrg_POM_5V_GPU,Avrg_POM_5V_CPU,Avrg_PLL,Avrg_GPU_TEMP,Avrg_CPU_TEMP,Total_POM_5V_IN,Total_POM_5V_GPU,Total_POM_5V_CPU,num_inferences,average_latency(ms),GPU_energy_per_inference,CPU_energy_per_inference
convnet_L5_F128_K4x4_W80_DWS,5,9323325,75315,534224925,dws,80,1665.6379310344828,91.0,0.0,9.93103448275862,86.27586206896552,29.91379310344828,25.0,50.0,34.672413793103445,26.923076923076923,4817.844827586207,2477.9137931034484,166.6206896551724,23.11111111111111,26.0,28.0,279435.0,143719.0,9664.0,1664,35.7171630859375,86.36959134615384,5.8076923076923075
convnet_L5_F128_K4x4_W90_DWS,5,11627325,75315,669808325,dws,90,1679.7586206896551,91.0,0.0,8.97844827586207,87.96551724137932,30.879310344827587,25.0,50.0,34.75,27.065217391304348,4950.068965517241,2536.5172413793102,164.24137931034485,23.16,26.0,28.08108108108108,287104.0,147118.0,9526.0,1353,42.6601886749267,108.73466371027347,7.040650406504065
convnet_L5_F128_K4x4_W100_DWS,5,14187325,75315,820710725,dws,100,1690.8813559322034,91.0,0.0,7.927966101694915,90.01694915254237,31.25423728813559,25.0,50.0,35.03333333333333,27.01923076923077,4885.389830508475,2547.7966101694915,160.0,23.52173913043478,26.032258064516128,28.10810810810811,288238.0,150320.0,9440.0,1127,52.9626178741455,133.38065661047028,8.376220053238686
convnet_L5_F128_K5x5_W40_DWS,5,2127960,79950,129968010,dws,40,1625.0,91.0,0.0,13.627118644067796,85.10169491525424,26.15254237288136,25.0,50.0,35.42307692307692,27.51875,4962.186440677966,2593.830508474576,285.8305084745763,23.56,26.4375,28.65625,292769.0,153036.0,16864.0,6384,15.004231929779,23.971804511278197,2.6416040100250626
convnet_L5_F128_K5x5_W50_DWS,5,3279960,79950,203075010,dws,50,1638.0,91.0,0.0,12.932203389830509,82.0677966101695,24.271186440677965,25.0,50.0,35.016129032258064,27.23275862068965,4721.406779661017,2455.542372881356,225.35593220338984,23.074074074074076,26.0,28.103448275862068,278563.0,144877.0,13296.0,3938,15.2298235893249,36.789487049263585,3.376333164042661
convnet_L5_F128_K5x5_W60_DWS,5,4687960,79950,292428010,dws,60,1640.9830508474577,91.0,0.0,11.207627118644067,83.91525423728814,26.559322033898304,25.0,50.0,35.378787878787875,27.19767441860465,4866.966101694915,2575.8474576271187,203.64406779661016,23.04,26.12903225806452,28.225806451612904,287151.0,151975.0,12015.0,2871,20.571022033691403,52.93451758969,4.184952978056426
convnet_L5_F128_K5x5_W70_DWS,5,6351960,79950,398027010,dws,70,1654.0,91.0,0.0,10.389830508474576,81.91525423728814,26.35593220338983,25.0,50.0,35.128571428571426,27.071428571428573,4816.254237288135,2550.898305084746,182.0677966101695,23.05,26.0,28.07692307692308,284159.0,150503.0,10742.0,2094,27.3555469512939,71.87344794651385,5.129894937917861
convnet_L5_F128_K5x5_W80_DWS,5,8271960,79950,519872010,dws,80,1662.5762711864406,91.0,0.0,9.991525423728811,87.69491525423729,27.10169491525424,25.0,50.0,34.97826086956522,27.178571428571427,4806.932203389831,2560.9491525423728,167.25423728813558,23.344827586206897,26.047619047619047,28.181818181818183,283609.0,151096.0,9868.0,1654,36.518867015838595,91.35187424425635,5.966142684401451
convnet_L5_F128_K5x5_W90_DWS,5,10447960,79950,657963010,dws,90,1673.0,91.0,0.0,9.28813559322034,85.76271186440678,15.152542372881356,25.0,50.0,35.3235294117647,27.256944444444443,4662.525423728814,2708.64406779661,170.27118644067798,23.041666666666668,26.05555555555556,28.15625,275089.0,159810.0,10046.0,1450,40.3111815452575,110.21379310344828,6.928275862068966
convnet_L5_F128_K5x5_W100_DWS,5,12879960,79950,812300010,dws,100,1686.0,91.0,0.0,7.563559322033898,90.52542372881356,28.52542372881356,25.0,50.0,35.55555555555556,27.41025641025641,5040.796610169492,2746.9491525423728,156.98305084745763,23.33333333333333,26.323529411764707,28.566666666666663,297407.0,162070.0,9262.0,1106,61.9897675514221,146.5370705244123,8.374321880650994
convnet_L5_F192_K2x2_W20_DWS,5,2504857,152847,145934473,dws,20,1626.0,91.0,0.0,14.508474576271189,84.45762711864407,32.33898305084746,25.0,50.0,34.63333333333333,26.93877551020408,4879.050847457627,2341.64406779661,287.47457627118644,23.428571428571427,26.06451612903226,27.966666666666665,287864.0,138157.0,16961.0,7303,8.9624810218811,18.917841982746815,2.3224702177187457
convnet_L5_F192_K2x2_W30_DWS,5,4040857,152847,255874393,dws,30,1633.5593220338983,91.0,0.0,13.173728813559322,80.32203389830508,31.983050847457623,25.0,50.0,34.5,26.76219512195122,4813.203389830508,2324.8474576271187,231.54237288135596,23.318181818181817,26.057142857142857,27.928571428571427,283979.0,137166.0,13661.0,4289,13.9290881156921,31.980881324318023,3.185124737701096
convnet_L5_F192_K2x2_W40_DWS,5,5960857,152847,396767713,dws,40,1641.0,91.0,0.0,11.152542372881356,84.98305084745763,34.25423728813559,25.0,50.0,34.705882352941174,26.877659574468087,4997.525423728814,2498.0338983050847,209.135593220339,23.75,26.185185185185187,27.88888888888889,294854.0,147384.0,12339.0,3024,20.759310722351003,48.73809523809524,4.080357142857143
convnet_L5_F192_K2x2_W50_DWS,5,8264857,152847,568614433,dws,50,1650.9830508474577,91.0,0.0,10.34322033898305,80.37288135593221,34.20338983050848,25.0,50.0,34.80555555555556,27.0,4892.237288135593,2451.677966101695,184.6271186440678,23.548387096774192,26.0,28.035714285714285,288642.0,144649.0,10893.0,2138,28.4236288070678,67.65622076707203,5.094948550046773
convnet_L5_F192_K2x2_W60_DWS,5,10952857,152847,771414553,dws,60,1666.0,91.0,0.0,9.525862068965518,85.63793103448276,34.810344827586206,25.0,50.0,34.91379310344828,27.05813953488372,4953.258620689655,2519.9655172413795,167.60344827586206,23.548387096774192,26.03846153846154,28.08823529411765,287289.0,146158.0,9721.0,1615,36.0587811470031,90.50030959752321,6.019195046439629
convnet_L5_F192_K2x2_W70_DWS,5,14024857,152847,1005168073,dws,70,1681.033898305085,91.0,0.0,8.652542372881356,87.20338983050847,35.728813559322035,25.0,50.0,34.870370370370374,27.1,5066.406779661017,2561.8474576271187,166.6271186440678,23.772727272727277,26.03333333333333,28.266666666666666,298918.0,151149.0,9831.0,1279,45.128102302551206,118.17748240813135,7.686473807662236
convnet_L5_F192_K2x2_W80_DWS,5,17480857,152847,1269874993,dws,80,1698.8813559322034,91.0,0.0,7.419491525423729,90.8813559322034,36.898305084745765,25.0,50.0,34.84375,27.319767441860463,5184.440677966101,2648.2203389830506,154.15254237288136,23.774193548387096,26.225806451612904,28.405405405405407,305882.0,156245.0,9095.0,1058,57.9531502723693,147.67958412098298,8.596408317580341
convnet_L5_F192_K2x2_W90_DWS,5,21320857,152847,1565535313,dws,90,1720.728813559322,91.0,0.0,6.796610169491525,91.79661016949152,37.6271186440678,25.0,50.0,35.145161290322584,27.461111111111112,5234.016949152542,2658.830508474576,140.59322033898306,23.742857142857144,26.5,28.5,308807.0,156871.0,8295.0,878,68.56617689132689,178.66856492027335,9.447608200455582
convnet_L5_F192_K2x2_W100_DWS,5,25544857,152847,1892149033,dws,100,1739.033898305085,91.0,0.0,6.372881355932203,92.83050847457628,38.08474576271186,25.0,50.0,35.05813953488372,27.035714285714285,5271.016949152542,2718.7796610169494,149.76271186440678,23.647058823529413,26.32258064516129,28.060606060606062,310990.0,160408.0,8836.0,739,81.1456251144409,217.06089309878215,11.956698240866036
convnet_L5_F192_K3x3_W30_DWS,5,1884712,156702,142759810,dws,30,1627.864406779661,91.0,0.0,16.01271186440678,81.62711864406779,32.88135593220339,25.0,50.0,35.1,27.433333333333334,5101.271186440678,2503.5593220338983,315.6949152542373,23.944444444444443,26.35135135135135,28.352941176470587,300975.0,147710.0,18626.0,9179,7.4264574050903,16.092166902712712,2.0291970802919708
convnet_L5_F192_K3x3_W40_DWS,5,3228712,156702,253795210,dws,40,1629.050847457627,91.0,0.0,13.40677966101695,86.1864406779661,36.91525423728814,25.0,50.0,35.34375,27.51315789473684,5272.542372881356,2656.271186440678,267.40677966101697,23.8,26.63157894736842,28.47222222222222,311080.0,156720.0,15777.0,5885,10.731246471404999,26.630416312659303,2.6808836023789295
convnet_L5_F192_K3x3_W50_DWS,5,4956712,156702,396555010,dws,50,1639.0,91.0,0.0,12.783898305084746,82.27118644067797,21.271186440677965,25.0,50.0,35.5,27.436046511627907,4827.372881355932,2662.813559322034,238.4237288135593,23.681818181818183,26.05,28.608695652173918,284815.0,157106.0,14067.0,4190,14.9823784828186,37.49546539379475,3.3572792362768498
convnet_L5_F192_K3x3_W60_DWS,5,7068712,156702,571039210,dws,60,1649.542372881356,91.0,0.0,10.228813559322036,86.62711864406779,37.77966101694916,25.0,50.0,35.15625,27.096153846153847,5226.35593220339,2665.169491525424,202.3050847457627,23.64516129032258,26.26315789473684,28.10810810810811,308355.0,157245.0,11936.0,2665,22.1825122833251,59.00375234521576,4.478799249530957
convnet_L5_F192_K3x3_W70_DWS,5,9564712,156702,777247810,dws,70,1662.0,91.0,0.0,10.008474576271189,84.72881355932203,21.661016949152543,25.0,50.0,35.535714285714285,27.282608695652176,4842.847457627118,2723.084745762712,181.35593220338984,23.416666666666668,26.28,28.29032258064516,285728.0,160662.0,10700.0,2183,26.0785889625549,73.59688502061384,4.901511681172698
convnet_L5_F192_K3x3_W80_DWS,5,12444712,156702,1015180810,dws,80,1678.0,91.0,0.0,9.470338983050848,83.69491525423729,38.932203389830505,25.0,50.0,35.28787878787879,27.36805555555556,5237.220338983051,2658.8813559322034,168.5084745762712,23.63888888888889,26.32258064516129,28.357142857142858,308996.0,156874.0,9942.0,1540,41.0090327262878,101.86623376623376,6.455844155844156
convnet_L5_F192_K3x3_W90_DWS,5,15708712,156702,1284838210,dws,90,1699.1525423728813,91.0,0.0,8.13135593220339,87.22033898305085,38.71186440677966,25.0,50.0,35.32857142857143,27.386904761904763,5230.576271186441,2686.186440677966,160.72881355932202,23.6,26.5,28.55555555555556,308604.0,158485.0,9483.0,1195,49.1938662528991,132.6234309623431,7.935564853556485
convnet_L5_F192_K3x3_W100_DWS,5,19356712,156702,1586220010,dws,100,1712.0169491525423,91.0,0.0,7.139830508474576,87.47457627118644,40.559322033898304,25.0,50.0,35.64705882352941,27.421875,5309.440677966101,2761.3728813559323,150.864406779661,23.928571428571427,26.558823529411764,28.5,313257.0,162921.0,8901.0,1021,57.7821278572082,159.5700293829579,8.717923604309501
convnet_L5_F192_K4x4_W30_DWS,5,2514109,162099,184337149,dws,30,1627.0,91.0,0.0,13.65677966101695,84.89830508474576,28.16949152542373,25.0,50.0,35.12068965517241,27.420212765957448,4983.847457627118,2563.8813559322034,269.7118644067797,23.821428571428573,26.09090909090909,28.26315789473684,294047.0,151269.0,15913.0,5892,10.4344773292541,25.673625254582486,2.7007807196198237
convnet_L5_F192_K4x4_W40_DWS,5,4050109,162099,310648429,dws,40,1633.0,91.0,0.0,12.21186440677966,82.64406779661017,28.0,25.0,50.0,35.1,27.25,4889.118644067797,2561.491525423729,222.71186440677965,23.846153846153847,26.310344827586206,28.029411764705884,288458.0,151128.0,13140.0,3507,16.391918659210198,43.09324208725406,3.746792130025663
convnet_L5_F192_K4x4_W50_DWS,5,5970109,162099,469763509,dws,50,1643.322033898305,91.0,0.0,9.90677966101695,86.42372881355932,29.93220338983051,25.0,50.0,35.266666666666666,27.32558139534884,5026.779661016949,2650.2203389830506,204.88135593220335,23.289473684210527,26.235294117647054,28.257142857142856,296580.0,156363.0,12088.0,2483,27.899634838104202,62.97341925090616,4.868304470398711
convnet_L5_F192_K4x4_W60_DWS,5,8274109,162099,661682389,dws,60,1654.0,91.0,0.0,10.885593220338984,83.33898305084746,16.559322033898304,25.0,50.0,35.46875,27.24390243902439,4642.271186440678,2655.0508474576272,174.47457627118644,23.0,26.026315789473685,28.37037037037037,273894.0,156648.0,10294.0,1932,29.3107438087463,81.0807453416149,5.328157349896481
convnet_L5_F192_K4x4_W70_DWS,5,10962109,162099,886405069,dws,70,1671.0,91.0,0.0,9.216101694915254,88.71186440677967,30.440677966101696,25.0,50.0,35.25,27.26219512195122,4951.593220338983,2605.610169491525,165.66101694915255,23.5,26.257142857142856,28.363636363636363,292144.0,153731.0,9774.0,1351,45.9078979492187,113.79052553663952,7.234641006661732
convnet_L5_F192_K4x4_W80_DWS,5,14034109,162099,1143931549,dws,80,1685.0,91.0,0.0,8.292372881355933,87.83050847457628,18.1864406779661,25.0,50.0,35.75,27.31382978723404,4808.203389830508,2793.271186440678,159.35593220338984,23.620689655172413,26.105263157894736,28.35483870967742,283684.0,164803.0,9402.0,1203,49.0108704566955,136.99334995843725,7.815461346633416
convnet_L5_F192_K4x4_W90_DWS,5,17490109,162099,1434261829,dws,90,1700.050847457627,91.0,0.0,6.686440677966102,91.6271186440678,32.0,25.0,50.0,35.353658536585364,27.29891304347826,5158.135593220339,2769.1525423728813,148.6271186440678,23.72093023255814,26.535714285714285,28.25925925925926,304330.0,163380.0,8769.0,879,68.1572437286377,185.8703071672355,9.976109215017065
convnet_L5_F192_K4x4_W100_DWS,5,21330109,162099,1757395909,dws,100,1719.982456140351,91.0,0.0,6.43859649122807,92.36842105263158,18.49122807017544,25.0,50.0,35.84782608695652,27.535714285714285,4938.508771929824,2922.2982456140357,135.6315789473684,23.428571428571427,26.58333333333333,28.78125,281495.0,166571.0,7731.0,810,73.1397342681884,205.6432098765432,9.544444444444444
convnet_L5_F192_K5x5_W30_DWS,5,1897048,169038,153862210,dws,30,1624.0,91.0,0.0,13.983050847457626,84.57627118644068,24.1864406779661,25.0,50.0,35.351851851851855,27.331632653061224,4974.033898305085,2623.983050847457,287.93220338983053,23.875,26.05555555555556,28.46153846153846,293468.0,154815.0,16988.0,6486,9.4447827339172,23.869102682701204,2.6191797718162197
convnet_L5_F192_K5x5_W40_DWS,5,3241048,169038,273532810,dws,40,1632.728813559322,91.0,0.0,12.834745762711863,81.15254237288136,25.271186440677965,25.0,50.0,35.5,27.336734693877556,4902.271186440678,2643.627118644068,226.9322033898305,23.58620689655172,26.029411764705884,28.6,289234.0,155974.0,13389.0,3881,15.9514260292053,40.189126513785105,3.449884050502448
convnet_L5_F192_K5x5_W50_DWS,5,4969048,169038,427395010,dws,50,1641.0,91.0,0.0,10.423728813559322,85.1864406779661,26.372881355932204,25.0,50.0,35.44736842105263,27.4375,4986.033898305085,2714.71186440678,202.135593220339,23.84,26.096774193548388,28.742857142857144,294176.0,160168.0,11926.0,2571,22.703607082366897,62.29793854531311,4.6386619992220925
convnet_L5_F192_K5x5_W60_DWS,5,7081048,169038,615448810,dws,60,1649.0,91.0,0.0,10.551724137931034,84.98275862068965,26.41379310344828,25.0,50.0,35.614285714285714,27.28676470588235,4925.758620689655,2678.344827586207,171.3448275862069,23.571428571428573,26.105263157894736,28.23076923076923,285694.0,155344.0,9938.0,1795,32.0365715026855,86.54261838440111,5.536490250696379
convnet_L5_F192_K5x5_W70_DWS,5,9577048,169038,837694210,dws,70,1662.915254237288,91.0,0.0,8.923728813559322,89.69491525423729,27.23728813559322,25.0,50.0,35.46153846153846,27.404255319148938,5045.016949152542,2745.169491525424,164.67796610169492,23.823529411764707,26.178571428571427,28.61764705882353,297656.0,161965.0,9716.0,1350,43.969988822937,119.97407407407407,7.197037037037037
convnet_L5_F192_K5x5_W80_DWS,5,12457048,169038,1094131210,dws,80,1677.896551724138,91.0,0.0,8.129310344827585,86.48275862068965,16.413793103448278,25.0,50.0,35.91379310344828,27.4375,4842.517241379311,2882.137931034483,156.98275862068965,23.846153846153847,26.34285714285714,28.86206896551724,280866.0,167164.0,9105.0,1176,49.9258089065551,142.14625850340136,7.74234693877551
convnet_L5_F192_K5x5_W90_DWS,5,15721048,169038,1384759810,dws,90,1694.915254237288,91.0,0.0,6.63135593220339,88.98305084745763,28.83050847457627,25.0,50.0,35.833333333333336,27.47058823529412,5136.322033898305,2844.7796610169494,147.88135593220338,23.83333333333333,26.393939393939394,28.65625,303043.0,167842.0,8725.0,857,69.5644545555114,195.8483080513419,10.180863477246207
convnet_L5_F192_K5x5_W100_DWS,5,19369048,169038,1709580010,dws,100,1713.0,91.0,0.0,6.372881355932203,89.16949152542372,16.559322033898304,25.0,50.0,35.983870967741936,27.566666666666663,4814.8983050847455,2859.728813559322,143.11864406779662,23.692307692307693,26.433333333333334,28.79310344827586,284079.0,168724.0,8444.0,773,77.03046798706049,218.27166882276845,10.923673997412678
convnet_L5_F256_K2x2_W10_DWS,5,1869337,269327,117541873,dws,10,1623.2033898305085,91.0,0.0,16.364406779661017,82.42372881355932,28.440677966101696,25.0,50.0,34.5,26.89655172413793,4728.6949152542375,2252.491525423729,312.135593220339,23.772727272727277,26.022222222222226,28.0,278993.0,132897.0,18416.0,9823,7.1686625480651,13.52916624249211,1.8747836709762802
convnet_L5_F256_K2x2_W20_DWS,5,3405337,269327,256278793,dws,20,1628.0,91.0,0.0,12.330508474576272,84.88135593220339,31.93220338983051,25.0,50.0,35.01724137931034,26.738888888888887,4998.677966101695,2487.542372881356,256.271186440678,23.666666666666668,26.03125,27.871794871794872,294922.0,146765.0,15120.0,5216,12.0283102989196,28.13746165644172,2.8987730061349692
convnet_L5_F256_K2x2_W30_DWS,5,5453337,269327,449393113,dws,30,1638.0,91.0,0.0,11.15677966101695,85.67796610169492,33.813559322033896,25.0,50.0,35.32051282051282,27.05851063829787,5049.016949152542,2573.186440677966,208.3050847457627,23.774193548387096,26.03846153846154,28.058823529411764,297892.0,151818.0,12290.0,3160,20.672264099120998,48.04367088607595,3.8892405063291138
convnet_L5_F256_K2x2_W40_DWS,5,8013337,269327,696884833,dws,40,1650.949152542373,91.0,0.0,10.52542372881356,84.27118644067797,33.40677966101695,25.0,50.0,35.26470588235294,26.864285714285717,4963.033898305085,2558.5593220338983,175.9322033898305,23.71875,26.0,27.928571428571427,292819.0,150955.0,10380.0,2095,31.1952686309814,72.05489260143199,4.954653937947494
convnet_L5_F256_K2x2_W50_DWS,5,11085337,269327,998753953,dws,50,1665.3898305084747,91.0,0.0,9.13135593220339,85.28813559322033,34.932203389830505,25.0,50.0,35.24074074074074,27.063953488372093,5100.406779661017,2626.610169491525,166.57627118644066,23.83333333333333,26.03333333333333,28.228571428571428,300924.0,154970.0,9828.0,1526,38.5923814773559,101.55307994757536,6.440366972477064
convnet_L5_F256_K2x2_W60_DWS,5,14669337,269327,1355000473,dws,60,1684.7627118644068,91.0,0.0,8.042372881355933,86.35593220338983,35.932203389830505,25.0,50.0,35.28378378378378,27.14375,5183.474576271186,2703.728813559322,153.9322033898305,23.76923076923077,26.228571428571428,28.33333333333333,305825.0,159520.0,9082.0,1166,55.3668189048767,136.80960548885076,7.789022298456261
convnet_L5_F256_K2x2_W70_DWS,5,18765337,269327,1765624393,dws,70,1701.0,91.0,0.0,6.705357142857143,92.30357142857144,36.69642857142857,25.0,50.0,35.564516129032256,27.31914893617021,5354.892857142857,2839.2678571428573,144.19642857142858,23.785714285714285,26.296296296296298,28.466666666666665,299874.0,158999.0,8075.0,927,64.2166018486023,171.51995685005394,8.710895361380798
convnet_L5_F256_K2x2_W80_DWS,5,23373337,269327,2230625713,dws,80,1721.0,91.0,0.0,6.053571428571429,89.30357142857143,37.75,25.0,50.0,35.71212121212121,27.31111111111111,5365.285714285715,2873.5,132.33928571428572,23.954545454545453,26.428571428571427,28.615384615384617,300456.0,160916.0,7411.0,755,79.3517184257507,213.13377483443708,9.815894039735099
convnet_L5_F256_K2x2_W90_DWS,5,28493337,269327,2750004433,dws,90,1763.033898305085,91.0,0.0,6.101694915254237,91.98305084745763,23.203389830508478,25.0,50.0,35.904761904761905,27.51744186046512,5116.593220338983,2930.35593220339,150.08474576271186,23.75862068965517,26.575,28.741935483870968,301879.0,172891.0,8855.0,703,84.46659326553339,245.93314366998578,12.596017069701281
convnet_L5_F256_K2x2_W100_DWS,5,34125337,269327,3323760553,dws,100,1805.169491525424,91.0,0.0,5.258474576271187,90.69491525423727,38.33898305084746,25.0,50.0,35.44444444444444,27.433333333333334,5421.101694915255,2824.610169491525,138.5084745762712,23.7,26.56756756756757,28.5,319845.0,166652.0,8172.0,520,113.8102555274963,320.4846153846154,15.715384615384615
convnet_L5_F256_K3x3_W20_DWS,5,1298472,274462,110808810,dws,20,1620.2033898305085,91.0,0.0,16.072033898305083,80.98305084745763,28.966101694915253,25.0,50.0,35.33870967741935,27.442307692307693,5083.593220338983,2567.186440677966,343.08474576271186,24.0,26.484848484848484,28.379310344827587,299932.0,151464.0,20242.0,12689,6.091544628143301,11.936638032941918,1.59523997162897
convnet_L5_F256_K3x3_W30_DWS,5,2578472,274462,249319810,dws,30,1627.0,91.0,0.0,14.004237288135592,84.84745762711864,31.559322033898304,25.0,50.0,35.43023255813954,27.48684210526316,5165.813559322034,2652.3898305084745,282.3050847457627,23.92,26.041666666666668,28.580645161290324,304783.0,156491.0,16656.0,6593,8.9783954620361,23.73593204914303,2.526315789473684
convnet_L5_F256_K3x3_W40_DWS,5,4370472,274462,443235210,dws,40,1635.372881355932,91.0,0.0,12.915254237288137,80.96610169491525,35.05084745762712,25.0,50.0,35.44736842105263,27.377551020408163,5187.35593220339,2703.5593220338983,226.9152542372881,23.93548387096774,26.4,28.107142857142858,306054.0,159510.0,13388.0,3928,15.2711653709411,40.60845213849287,3.4083503054989817
convnet_L5_F256_K3x3_W50_DWS,5,6674472,274462,692555010,dws,50,1647.0,91.0,0.0,11.228813559322036,85.7457627118644,23.084745762711865,25.0,50.0,36.01428571428571,27.546511627906977,5109.322033898305,2923.491525423729,208.3050847457627,23.944444444444443,26.56756756756757,28.88636363636364,301450.0,172486.0,12290.0,2958,20.059196949005102,58.311697092630155,4.154834347532116
convnet_L5_F256_K3x3_W60_DWS,5,9490472,274462,997279210,dws,60,1661.0,91.0,0.0,10.194915254237287,82.96610169491525,22.305084745762716,25.0,50.0,35.857142857142854,27.414634146341463,4879.101694915255,2770.6610169491523,179.66101694915255,23.75,26.256410256410252,28.605263157894736,287867.0,163469.0,10600.0,2007,29.215297698974602,81.44942700548081,5.281514698555057
convnet_L5_F256_K3x3_W70_DWS,5,12818472,274462,1357407810,dws,70,1675.1694915254238,91.0,0.0,8.745762711864407,86.03389830508475,38.72881355932204,25.0,50.0,35.75,27.414473684210527,5407.135593220339,2865.0338983050847,170.89830508474577,23.75757575757576,26.444444444444443,28.485714285714284,319021.0,169037.0,10083.0,1374,42.9557871818542,123.0254730713246,7.3384279475982535
convnet_L5_F256_K3x3_W80_DWS,5,16658472,274462,1772940810,dws,80,1696.4827586206898,91.0,0.0,7.857758620689655,88.13793103448276,39.72413793103448,25.0,50.0,35.86363636363637,27.482558139534884,5516.396551724138,2929.948275862069,153.93103448275863,23.91304347826087,26.542857142857144,28.59375,319951.0,169937.0,8928.0,1104,55.1214361190795,153.9284420289855,8.08695652173913
convnet_L5_F256_K3x3_W90_DWS,5,21010472,274462,2243878210,dws,90,1716.033898305085,91.0,0.0,6.703389830508475,87.67796610169492,40.59322033898305,25.0,50.0,35.96153846153846,27.744565217391305,5573.508474576272,2982.1186440677966,147.0677966101695,24.066666666666663,26.63636363636364,28.88888888888889,328837.0,175945.0,8677.0,874,68.04563999176021,201.31006864988558,9.9279176201373
convnet_L5_F256_K3x3_W100_DWS,5,25874472,274462,2770220010,dws,100,1742.2542372881355,91.0,0.0,6.372881355932203,93.03389830508476,24.338983050847457,25.0,50.0,36.23529411764706,27.6875,5256.762711864407,3082.0508474576272,143.9322033898305,23.77142857142857,26.605263157894736,28.724137931034484,310149.0,181841.0,8492.0,799,74.49855566024779,227.5857321652065,10.62828535669587
convnet_L5_F256_K4x4_W20_DWS,5,1881661,281651,157372901,dws,20,1625.0,91.0,0.0,14.932203389830509,83.35593220338983,25.1864406779661,25.0,50.0,35.44444444444444,27.29861111111111,4885.661016949152,2515.694915254237,291.20338983050846,24.0,26.029411764705884,28.20833333333333,288254.0,148426.0,17181.0,7579,8.6477899551391,19.583850112152,2.266921757487795
convnet_L5_F256_K4x4_W30_DWS,5,3417661,281651,319396221,dws,30,1633.7796610169491,91.0,0.0,13.097457627118644,82.2542372881356,27.203389830508478,25.0,50.0,35.527027027027025,27.063953488372093,4949.220338983051,2609.593220338983,228.9152542372881,23.866666666666667,25.97142857142857,28.107142857142858,292004.0,153966.0,13506.0,3985,16.0941338539123,38.63638644918444,3.389209535759097
convnet_L5_F256_K4x4_W40_DWS,5,5465661,281651,538261741,dws,40,1640.0,91.0,0.0,10.682203389830509,85.52542372881356,18.135593220338983,25.0,50.0,36.08974358974359,27.36413043478261,4938.169491525424,2868.64406779661,203.64406779661016,23.97297297297297,26.074074074074076,28.75757575757576,291352.0,169250.0,12015.0,2901,20.785686969757002,58.3419510513616,4.141675284384695
convnet_L5_F256_K4x4_W50_DWS,5,8025661,281651,813969461,dws,50,1652.677966101695,91.0,0.0,10.25,82.15254237288136,30.15254237288136,25.0,50.0,35.85294117647059,27.24468085106383,5065.3050847457625,2723.169491525424,174.35593220338984,23.952380952380956,26.103448275862068,28.451612903225808,298853.0,160667.0,10287.0,1743,33.735556602478,92.1784279977051,5.901893287435456
convnet_L5_F256_K4x4_W60_DWS,5,11097661,281651,1146519381,dws,60,1668.896551724138,91.0,0.0,9.0,87.39655172413794,18.224137931034484,25.0,50.0,35.95454545454545,27.53061224489796,4871.206896551724,2841.086206896552,162.13793103448276,23.75,26.24,28.724137931034484,282530.0,164783.0,9404.0,1404,42.333266735076904,117.36680911680912,6.698005698005698
convnet_L5_F256_K4x4_W70_DWS,5,14681661,281651,1535911501,dws,70,1683.3559322033898,91.0,0.0,7.610169491525424,88.79661016949153,31.779661016949152,25.0,50.0,36.025,27.406976744186046,5226.610169491525,2863.0169491525426,151.16949152542372,24.0,26.285714285714285,28.863636363636363,308370.0,168918.0,8919.0,979,60.9593987464904,172.54136874361595,9.110316649642492
convnet_L5_F256_K4x4_W80_DWS,5,18777661,281651,1982145821,dws,80,1703.0,91.0,0.0,6.741525423728813,91.79661016949152,19.559322033898304,25.0,50.0,36.46153846153846,27.625,5109.932203389831,3035.93220338983,142.84745762711864,23.83870967741936,26.55555555555556,28.96551724137931,301486.0,179120.0,8428.0,866,68.2649374008178,206.83602771362587,9.732101616628176
convnet_L5_F256_K4x4_W90_DWS,5,23385661,281651,2485222341,dws,90,1725.232142857143,91.0,0.0,5.678571428571429,92.91071428571428,32.92857142857143,25.0,50.0,36.1551724137931,27.806818181818183,5384.232142857143,2977.2321428571427,132.28571428571428,23.884615384615383,26.483870967741936,29.0,301517.0,166725.0,7408.0,631,94.2574405670166,264.2234548335975,11.740095087163233
convnet_L5_F256_K4x4_W100_DWS,5,28505661,281651,3045141061,dws,100,1769.0,91.0,0.0,5.056034482758621,93.44827586206895,33.01724137931034,25.0,50.0,36.21428571428572,27.652439024390244,5432.982758620689,2986.4137931034484,134.10344827586206,23.863636363636363,26.542857142857144,28.75,315113.0,173212.0,7778.0,520,114.2050814628601,333.1,14.957692307692307
convnet_L5_F256_K5x5_W20_DWS,5,1314904,290894,117381610,dws,20,1628.0,91.0,0.0,16.326271186440678,81.66101694915254,20.610169491525426,25.0,50.0,35.5,27.460526315789476,4851.9152542372885,2589.8813559322034,317.59322033898303,23.933333333333334,26.0,28.973684210526315,286263.0,152803.0,18738.0,9451,7.8701114654541,16.167918738757802,1.9826473389059358
