Model Name,Layers,Total Parameters,Total MACs,Network Type,Input Size,Avrg_RAM,Avrg_SWAP,Avrg_IRAM,Avrg_CPU,Avrg_GPU,Avrg_EMC_FREQ,Avrg_APE,Avrg_PLL,Avrg_CPU_TEMP,Avrg_PMIC,Avrg_AO,Avrg_POM_5V_IN,Avrg_POM_5V_GPU,Avrg_POM_5V_CPU,Avrg_THERMAL,Avrg_GPU_TEMP,Total_POM_5V_IN,Total_POM_5V_GPU,Total_POM_5V_CPU,num_inferences,average_latency(ms),GPU_energy_per_inference,CPU_energy_per_inference
convnet_L2_F224_K3x3_W75,2,13058090,2589300010,ConvNet,75,1700.271186440678,215.0,0.0,7.915254237288136,81.47457627118644,34.88135593220339,25.0,26.0,31.56,50.0,38.40625,5550.440677966101,3136.8474576271187,146.83050847457628,30.288888888888888,29.0,327476.0,185074.0,8663.0,1699.0,38.1251549720764,108.93113596233079,5.098881695114773
convnet_L2_F224_K3x3_W80,2,14794090,2946048010,ConvNet,80,1711.0,215.0,0.0,6.860169491525424,86.40677966101696,53.50847457627118,25.0,25.967741935483872,31.272727272727277,50.0,38.08064516129032,5885.627118644068,3084.5593220338983,135.96610169491527,29.73936170212766,28.818181818181817,347252.0,181989.0,8022.0,1442.0,41.696178913116405,126.20596393897365,5.563106796116505
convnet_L2_F224_K3x3_W85,2,16642090,3325812010,ConvNet,85,1723.859649122807,215.0,0.0,6.017543859649122,87.73684210526316,51.50877192982456,25.0,26.09090909090909,31.59259259259259,50.0,38.596774193548384,5918.80701754386,3177.4561403508774,128.03508771929825,30.11309523809524,28.88235294117647,337372.0,181115.0,7298.0,1195.0,49.2680215835571,151.56066945606693,6.107112970711297
convnet_L2_F224_K3x3_W90,2,18602090,3728592010,ConvNet,90,1730.0677966101696,215.0,0.0,5.533898305084746,88.35593220338983,51.76271186440678,25.0,26.285714285714285,31.40909090909091,50.0,38.55128205128205,5884.423728813559,3145.254237288136,139.4915254237288,30.22872340425532,29.17391304347826,347181.0,185570.0,8230.0,1078.0,55.1779699325561,172.14285714285714,7.634508348794063
convnet_L2_F224_K3x3_W95,2,20674090,4154388010,ConvNet,95,1740.0,215.0,0.0,5.182203389830509,89.52542372881356,53.35593220338984,25.0,26.142857142857142,31.428571428571427,50.0,38.43939393939394,6067.067796610169,3197.745762711864,134.25423728813558,30.25,29.307692307692307,357957.0,188667.0,7921.0,1038.0,57.8619074821472,181.7601156069364,7.63102119460501
convnet_L2_F224_K3x3_W100,2,22858090,4603200010,ConvNet,100,1751.0169491525423,215.0,0.0,4.957627118644068,86.76271186440678,54.13559322033898,25.0,26.25,31.95833333333333,50.0,38.74242424242424,6102.813559322034,3278.4745762711864,126.45762711864408,30.37804878048781,29.125,360066.0,193430.0,7461.0,893.0,65.9512519836425,216.60694288913774,8.35498320268757
convnet_L2_F224_K4x4_W50,2,6870986,2206025706,ConvNet,50,1666.033898305085,215.0,0.0,6.957627118644068,80.98305084745763,19.42372881355932,25.0,27.0,33.13513513513514,50.0,40.69444444444444,5827.9152542372885,3723.0508474576272,145.40677966101694,31.505,30.0,343847.0,219660.0,8579.0,1511.0,39.786856174468994,145.37392455327597,5.6776968894771676
convnet_L2_F224_K4x4_W55,2,8091786,2650775466,ConvNet,55,1674.033898305085,215.0,0.0,6.288135593220339,88.33898305084746,19.338983050847457,25.0,26.20833333333333,32.629629629629626,50.0,39.983870967741936,5538.067796610169,3415.35593220339,138.9322033898305,31.0448717948718,29.75,326746.0,201506.0,8197.0,1280.0,44.759869575500396,157.4265625,6.40390625
convnet_L2_F224_K4x4_W60,2,9424586,3136338026,ConvNet,60,1680.0,215.0,0.0,5.805084745762712,88.15254237288136,11.813559322033898,25.0,26.814814814814813,33.38461538461539,50.0,41.25757575757576,5868.830508474576,4009.5254237288136,128.9322033898305,31.70408163265306,29.807692307692307,346261.0,236562.0,7607.0,1194.0,49.812395572662304,198.12562814070353,6.3710217755443885
convnet_L2_F224_K4x4_W65,2,10869386,3662713386,ConvNet,65,1686.033898305085,215.0,0.0,5.135593220338983,91.32203389830508,21.6271186440678,25.0,26.82758620689655,33.2962962962963,50.0,41.016129032258064,6070.474576271186,3954.203389830509,139.5084745762712,31.603658536585368,30.09523809523809,358158.0,233298.0,8231.0,978.0,60.6190347671508,238.54601226993864,8.416155419222903
convnet_L2_F224_K4x4_W70,2,12426186,4229901546,ConvNet,70,1695.7241379310344,215.0,0.0,4.556034482758621,91.48275862068964,21.20689655172414,25.0,26.318181818181817,33.23684210526316,50.0,40.285714285714285,5830.551724137931,3707.603448275862,126.56896551724138,31.19148936170213,29.764705882352946,338172.0,215041.0,7341.0,872.0,67.5595211982727,246.6066513761468,8.418577981651376
convnet_L2_F224_K4x4_W75,2,14094986,4837902506,ConvNet,75,1703.033898305085,215.0,0.0,4.300847457627119,94.16949152542372,22.93220338983051,25.0,26.68,32.903225806451616,50.0,40.36666666666667,5817.728813559322,3606.932203389831,134.25423728813558,31.4468085106383,29.944444444444443,343246.0,212809.0,7921.0,766.0,78.3208847045898,277.81853785900785,10.340731070496084
convnet_L2_F224_K4x4_W80,2,15875786,5486716266,ConvNet,80,1711.0,215.0,0.0,4.114406779661017,94.15254237288136,23.220338983050848,25.0,26.724137931034484,33.37931034482759,50.0,40.92307692307692,6163.186440677966,3945.64406779661,141.27118644067798,31.39,30.0,363628.0,232793.0,8335.0,678.0,87.4797511100769,343.3525073746313,12.293510324483776
convnet_L2_F224_K4x4_W85,2,17768586,6176342826,ConvNet,85,1720.0169491525423,215.0,0.0,3.5254237288135597,91.77966101694916,22.88135593220339,25.0,26.8,33.4375,50.0,41.32758620689656,6236.423728813559,4083.932203389831,127.30508474576273,31.85,30.060606060606062,367949.0,240952.0,7511.0,604.0,99.0446615219116,398.92715231788077,12.435430463576159
convnet_L2_F224_K4x4_W90,2,19773386,6906782186,ConvNet,90,1728.6206896551723,215.0,0.0,3.538793103448276,94.06896551724138,21.96551724137931,25.0,26.05555555555556,33.12903225806452,50.0,40.621212121212125,5976.827586206897,3815.810344827586,132.81034482758622,31.125,29.705882352941178,346656.0,221317.0,7703.0,551.0,107.67065763473511,401.66424682395643,13.980036297640654
convnet_L2_F224_K4x4_W95,2,21890186,7678034346,ConvNet,95,1740.9137931034484,215.0,0.0,3.4439655172413794,94.89655172413794,23.96551724137931,25.0,26.516129032258064,33.28,50.0,40.794117647058826,6293.775862068966,4101.827586206897,129.22413793103448,31.49468085106383,29.96551724137931,365039.0,237906.0,7495.0,493.0,120.95815181732169,482.5679513184584,15.202839756592292
convnet_L2_F224_K4x4_W100,2,24118986,8490099306,ConvNet,100,1753.0,215.0,0.0,3.3771186440677967,92.94915254237289,25.25423728813559,25.0,26.694444444444443,33.41379310344828,50.0,40.94444444444444,6305.254237288135,4099.6949152542375,124.83050847457628,31.52380952380953,30.37037037037037,372010.0,241882.0,7365.0,444.0,134.44896459579462,544.7792792792793,16.58783783783784
convnet_L2_F256_K2x2_W85,2,21465098,2219905802,ConvNet,85,1980.593220338983,215.0,0.0,7.0,88.94915254237289,36.59322033898305,25.0,25.966666666666665,31.045454545454547,50.0,37.46666666666667,5300.152542372882,2769.0508474576272,149.3050847457627,29.546875,28.444444444444443,312709.0,163374.0,8809.0,922.0,64.549400806427,177.19522776572668,9.554229934924079
convnet_L2_F256_K2x2_W95,2,26380298,2734819082,ConvNet,95,2002.0,215.0,0.0,5.620689655172414,95.70689655172414,37.3448275862069,25.0,25.17142857142857,30.448275862068964,50.0,36.71875,5387.120689655172,2760.586206896552,134.4655172413793,29.25,28.11111111111111,312453.0,160114.0,7799.0,762.0,77.4452066421508,210.1233595800525,10.23490813648294
convnet_L2_F256_K3x3_W65,2,11413258,2534188810,ConvNet,65,1694.0,215.0,0.0,6.961864406779661,89.45762711864407,48.389830508474574,25.0,25.821428571428573,31.357142857142858,50.0,38.1,5880.338983050848,3161.813559322034,134.77966101694915,29.867021276595743,28.57692307692308,346940.0,186547.0,7952.0,1490.0,39.0211772918701,125.1993288590604,5.336912751677852
convnet_L2_F256_K3x3_W75,2,14997258,3373920010,ConvNet,75,1713.9830508474577,215.0,0.0,6.283898305084746,85.86440677966101,50.25423728813559,25.0,26.071428571428573,31.875,50.0,38.57142857142857,5912.457627118644,3168.915254237288,131.32203389830508,30.47872340425532,29.19047619047619,348835.0,186966.0,7748.0,1259.0,46.9737339019775,148.5035742652899,6.154090548054011
