Model Name,Layers,Total Parameters,Total MACs,Network Type,Input Size,Avrg_RAM,Avrg_SWAP,Avrg_IRAM,Avrg_CPU,Avrg_GPU,Avrg_EMC_FREQ,Avrg_APE,Avrg_PMIC,Avrg_AO,Avrg_THERMAL,Avrg_POM_5V_IN,Avrg_POM_5V_GPU,Avrg_POM_5V_CPU,Avrg_GPU_TEMP,Avrg_PLL,Avrg_CPU_TEMP,Total_POM_5V_IN,Total_POM_5V_GPU,Total_POM_5V_CPU,num_inferences,average_latency(ms),GPU_energy_per_inference,CPU_energy_per_inference
convnet_L9_F256_K2x2_W50,9,17280778,9406901002,ConvNet,50,1988.0,322.0,0.0,6.783898305084746,90.72881355932203,18.52542372881356,25.0,50.0,41.0,31.69186046511628,6076.932203389831,4006.576271186441,151.6271186440678,30.043478260869566,26.735294117647054,33.411764705882355,358539.0,236388.0,8946.0,448,133.49048376083368,527.6517857142857,19.96875
convnet_L9_F256_K4x4_W10,9,9327370,2062348042,ConvNet,10,1707.949152542373,322.0,0.0,11.13135593220339,83.52542372881356,11.220338983050848,25.0,50.0,41.84615384615385,32.388888888888886,5751.423728813559,3813.372881355932,175.98305084745763,30.96,27.63636363636364,34.02325581395349,339334.0,224989.0,10383.0,1908,31.2856078147888,117.91876310272536,5.4418238993710695
convnet_L9_F256_K4x4_W20,9,10556170,5507759882,ConvNet,20,1715.0,322.0,0.0,6.122881355932203,95.91525423728814,12.610169491525424,25.0,50.0,42.12162162162162,32.40340909090909,6164.084745762712,4203.474576271186,150.0,30.78125,27.214285714285715,34.172413793103445,363681.0,248005.0,8850.0,885,67.6028847694397,280.2316384180791,10.0
convnet_L9_F512_K1x1_W20,9,9496586,2071810058,ConvNet,20,1956.050847457627,322.0,0.0,8.411016949152541,95.66101694915254,28.71186440677966,25.0,50.0,39.9,31.204545454545453,5798.118644067797,3439.8474576271187,243.6949152542373,29.939393939393938,27.0,32.911764705882355,342089.0,202951.0,14378.0,1438,41.7243599891662,141.13421418636995,9.998609179415855
convnet_L9_F512_K1x1_W30,9,13899786,3590217738,ConvNet,30,1970.0,322.0,0.0,8.796610169491526,86.76271186440678,39.74576271186441,25.0,50.0,39.693548387096776,30.95833333333333,6016.64406779661,3434.1186440677966,194.20338983050848,29.807692307692307,26.933333333333334,32.333333333333336,354982.0,202613.0,11458.0,848,70.8937978744506,238.9304245283019,13.51179245283019
convnet_L9_F512_K1x1_W40,9,19326986,5530308618,ConvNet,40,1993.0689655172412,322.0,0.0,7.625,89.0,41.810344827586206,25.0,50.0,40.04166666666666,31.102272727272727,5995.620689655172,3434.258620689656,179.81034482758622,29.8,26.944444444444443,32.370370370370374,347746.0,199187.0,10429.0,563,106.1725568771362,353.79573712255774,18.52397868561279
convnet_L9_F512_K1x1_W50,9,25778186,7892082698,ConvNet,50,2023.0,322.0,0.0,6.0974576271186445,96.135593220339,43.50847457627118,25.0,50.0,40.22727272727273,31.172619047619047,6287.64406779661,3646.813559322034,149.84745762711864,29.846153846153847,26.939393939393938,33.0,370971.0,215162.0,8841.0,406,147.1299767494201,529.9556650246305,21.775862068965516
convnet_L9_F512_K3x3_W20,9,20940810,7559168010,ConvNet,20,1963.0,322.0,0.0,5.5423728813559325,90.40677966101696,50.30508474576271,25.0,50.0,42.03333333333333,32.60795454545455,7233.847457627118,4539.440677966101,133.6949152542373,30.954545454545453,27.57692307692308,34.37837837837838,426797.0,267827.0,7888.0,717,83.49279165267939,373.53835425383545,11.00139470013947
convnet_L9_F512_K2x2_W10,9,15408650,6298465802,ConvNet,10,1976.0,322.0,0.0,7.2923728813559325,94.84745762711864,17.559322033898304,25.0,50.0,41.18571428571428,31.884615384615383,6067.983050847458,3994.745762711864,153.11864406779662,30.115384615384617,26.973684210526315,33.81818181818182,358011.0,235690.0,9034.0,583,102.8466606140136,404.27101200686104,15.495711835334477
convnet_L9_F512_K4x4_W10,9,35431946,8243502602,ConvNet,10,1806.0169491525423,322.0,0.0,5.288135593220339,94.35593220338984,12.457627118644067,25.0,50.0,42.833333333333336,32.64634146341464,6351.932203389831,4364.71186440678,134.66101694915255,30.875,27.685714285714287,34.78378378378378,374764.0,257518.0,7945.0,559,107.06480264663689,460.67620751341684,14.2128801431127
convnet_L9_F1024_K1x1_W10,9,16429066,3887939594,ConvNet,10,1979.0,323.0,0.0,8.326271186440678,91.0677966101695,28.220338983050848,25.0,50.0,39.57692307692308,30.630434782608692,5806.220338983051,3503.169491525424,174.3050847457627,29.823529411764707,26.0,31.97058823529412,342567.0,206687.0,10284.0,746,80.5078911781311,277.0603217158177,13.785522788203753
convnet_L9_F1024_K1x1_W20,9,23187466,8262426634,ConvNet,20,2005.0,323.0,0.0,6.516949152542373,80.37288135593221,32.94915254237288,25.0,50.0,39.15714285714286,31.067073170731707,5673.050847457627,3267.0,168.4406779661017,29.685714285714287,26.571428571428573,31.82857142857143,334710.0,192753.0,9938.0,416,144.4514322280883,463.3485576923077,23.889423076923077
convnet_L9_F1024_K3x3_W10,9,76558346,7554457610,ConvNet,10,2218.966101694916,323.0,0.0,5.483050847457627,95.16949152542372,15.76271186440678,25.0,50.0,41.8235294117647,31.97641509433962,6399.813559322034,4258.423728813559,137.91525423728814,30.318181818181817,26.710526315789476,33.625,377589.0,251247.0,8137.0,591,102.14355707168569,425.1218274111675,13.76818950930626
convnet_L10_F64_K3x3_W80,10,4430154,2142617610,ConvNet,80,1720.3389830508474,296.0,0.0,10.53813559322034,86.55932203389831,46.813559322033896,25.0,50.0,38.535714285714285,30.175,6170.186440677966,3449.542372881356,207.11864406779665,28.9375,25.9,31.44,364041.0,203523.0,12220.0,2499,22.9563283920288,81.44177671068428,4.889955982392957
convnet_L10_F64_K3x3_W90,10,5518154,2711750410,ConvNet,90,1732.728813559322,296.0,0.0,10.580508474576272,82.66101694915254,43.644067796610166,25.0,50.0,38.293103448275865,29.83333333333333,5984.610169491525,3353.983050847457,183.6271186440678,28.75,25.944444444444443,31.07692307692308,353092.0,197885.0,10834.0,1751,32.8187251091003,113.01256424900058,6.1873215305539695
convnet_L10_F64_K3x3_W100,10,6734154,3347840010,ConvNet,100,1740.0,296.0,0.0,9.004237288135593,86.55932203389831,46.32203389830509,25.0,50.0,38.274193548387096,29.772727272727277,6147.525423728814,3457.101694915254,171.57627118644066,28.82608695652174,25.80555555555556,31.047619047619047,362704.0,203969.0,10123.0,1457,43.021435737609806,139.99245024021963,6.947838023335621
convnet_L10_F64_K2x2_W100,10,10964874,2089722186,ConvNet,100,1999.0,296.0,0.0,8.508474576271187,91.50847457627118,33.50847457627118,25.0,50.0,37.8235294117647,29.490384615384617,5571.084745762712,3022.186440677966,254.1864406779661,28.625,26.0,30.9375,328694.0,178309.0,14997.0,1117,52.2564125061035,159.63205013428828,13.42614145031334
convnet_L10_F64_K4x4_W60,10,3729546,2590523466,ConvNet,60,1709.0,296.0,0.0,9.682203389830509,85.23728813559322,14.66101694915254,25.0,50.0,40.026315789473685,30.803030303030305,5870.8983050847455,3888.864406779661,186.94915254237287,29.176470588235293,26.0,32.4375,346383.0,229443.0,11030.0,1647,35.983543395996094,139.3096539162113,6.697024893746205
convnet_L10_F64_K4x4_W70,10,4689546,3433990986,ConvNet,70,1715.2372881355932,296.0,0.0,8.508474576271187,88.72881355932203,15.66101694915254,25.0,50.0,40.22727272727273,30.764705882352946,5983.169491525424,4009.016949152543,163.52542372881356,29.346153846153847,25.96153846153846,32.666666666666664,353007.0,236532.0,9648.0,1321,44.8415637016296,179.0552611657835,7.303557910673732
convnet_L10_F64_K4x4_W80,10,5777546,4396293706,ConvNet,80,1722.0,296.0,0.0,7.8008474576271185,89.32203389830508,11.559322033898304,25.0,50.0,40.608108108108105,31.05,6010.966101694915,4152.084745762712,157.94915254237287,29.291666666666668,25.97560975609756,32.77777777777778,354647.0,244973.0,9319.0,1082,55.035080909729004,226.4075785582255,8.61275415896488
convnet_L10_F64_K4x4_W90,10,6993546,5477431626,ConvNet,90,1734.0169491525423,296.0,0.0,6.487288135593221,93.94915254237289,11.694915254237287,25.0,50.0,40.41666666666666,31.213541666666668,5825.101694915255,4007.762711864407,147.66101694915255,29.535714285714285,25.944444444444443,32.70967741935484,343681.0,236458.0,8712.0,884,68.5901856422424,267.4864253393665,9.855203619909503
convnet_L10_F64_K4x4_W100,10,8337546,6677404746,ConvNet,100,1742.033898305085,296.0,0.0,5.97457627118644,92.01694915254237,12.35593220338983,25.0,50.0,40.87837837837838,31.226744186046517,6098.220338983051,4203.932203389831,152.6271186440678,29.677419354838708,26.0,32.964285714285715,359795.0,248032.0,9005.0,736,80.0809335708618,337.0,12.235054347826088
convnet_L10_F128_K3x3_W40,10,3379850,2132992010,ConvNet,40,1713.0,296.0,0.0,10.682203389830509,87.28813559322033,49.932203389830505,25.0,50.0,40.10606060606061,30.918478260869566,6766.050847457627,4000.457627118644,208.0,29.516129032258064,26.38888888888889,32.516129032258064,399197.0,236027.0,12272.0,2846,21.3063740730285,82.9328882642305,4.3120168657765285
convnet_L10_F128_K3x3_W50,10,4531850,3332800010,ConvNet,50,1718.0,296.0,0.0,9.521186440677964,83.88135593220339,48.10169491525424,25.0,50.0,40.05555555555556,31.057692307692307,6504.661016949152,3837.0,163.66101694915255,29.75862068965517,26.647058823529413,32.58620689655172,383775.0,226383.0,9656.0,1561,37.2776174545288,145.02434336963486,6.185778347213325
convnet_L10_F128_K3x3_W60,10,5939850,4799232010,ConvNet,60,1726.4237288135594,296.0,0.0,9.101694915254235,84.8135593220339,51.15254237288136,25.0,50.0,40.5,31.318181818181817,6720.186440677966,3987.71186440678,175.3728813559322,29.933333333333334,26.870967741935484,33.107142857142854,396491.0,235275.0,10347.0,1333,44.118103981018,176.50037509377344,7.7621905476369095
convnet_L10_F128_K3x3_W70,10,7603850,6532288010,ConvNet,70,1736.0169491525423,296.0,0.0,7.576271186440678,89.47457627118644,47.69491525423729,25.0,50.0,40.97058823529412,31.67682926829268,6842.271186440678,4184.152542372882,165.1864406779661,30.074074074074076,27.04,33.3235294117647,403694.0,246865.0,9746.0,1026,58.3740878105163,240.60916179337232,9.499025341130604
convnet_L10_F128_K3x3_W80,10,9523850,8531968010,ConvNet,80,1748.0,296.0,0.0,6.689655172413793,92.08620689655172,57.293103448275865,25.0,50.0,41.01515151515152,31.76063829787234,7065.793103448276,4206.275862068966,143.06896551724137,30.142857142857142,27.045454545454547,33.486486486486484,409816.0,243964.0,8298.0,868,68.6156058311462,281.06451612903226,9.559907834101383
convnet_L10_F128_K2x2_W40,10,6864650,2032850570,ConvNet,40,1961.627118644068,296.0,0.0,8.211864406779661,93.0,22.305084745762716,25.0,50.0,39.36111111111112,30.47560975609756,5703.745762711865,3456.2203389830506,269.45762711864404,29.0,26.0,32.03225806451613,336521.0,203917.0,15898.0,1430,42.037091255187896,142.5993006993007,11.117482517482518
convnet_L10_F128_K2x2_W50,10,8784650,2780997770,ConvNet,50,1970.3389830508477,296.0,0.0,8.711864406779661,92.9322033898305,29.67796610169492,25.0,50.0,39.40909090909091,30.302325581395348,5908.474576271186,3494.728813559322,242.3728813559322,29.0,26.06896551724138,31.96969696969697,348600.0,206189.0,14300.0,1125,52.2012519836425,183.27911111111112,12.71111111111111
convnet_L10_F128_K2x2_W60,10,10960650,3647928970,ConvNet,60,1987.677966101695,296.0,0.0,8.847457627118644,88.57627118644068,29.42372881355932,25.0,50.0,39.28787878787879,30.26744186046512,5859.118644067797,3461.745762711864,203.45762711864407,28.964285714285715,25.97560975609756,31.703703703703702,345688.0,204243.0,12004.0,881,67.3331332206726,231.83087400681043,13.625425652667424
convnet_L10_F128_K2x2_W70,10,13392650,4633644170,ConvNet,70,1994.2711864406776,296.0,0.0,8.322033898305085,90.89830508474576,29.42372881355932,25.0,50.0,39.35294117647059,30.282608695652176,5857.593220338983,3512.101694915254,191.47457627118644,29.0,25.90322580645161,31.789473684210527,345598.0,207214.0,11297.0,686,87.08566427230829,302.0612244897959,16.46793002915452
convnet_L10_F128_K2x2_W80,10,16080650,5738143370,ConvNet,80,2008.0,296.0,0.0,7.8008474576271185,94.20338983050848,30.10169491525424,25.0,50.0,39.1578947368421,30.14864864864865,5981.440677966101,3606.35593220339,169.11864406779662,28.916666666666668,25.91176470588235,31.678571428571427,352905.0,212775.0,9978.0,560,108.4696102142334,379.95535714285717,17.817857142857143
convnet_L10_F128_K2x2_W90,10,19024650,6961426570,ConvNet,90,2026.0,296.0,0.0,7.177966101694915,88.49152542372882,31.05084745762712,25.0,50.0,38.55714285714286,30.2,5655.016949152542,3310.0677966101694,166.66101694915255,28.785714285714285,25.92105263157895,31.192307692307693,333646.0,195294.0,9833.0,476,125.58515310287471,410.281512605042,20.657563025210084
convnet_L10_F128_K2x2_W100,10,22224650,8303493770,ConvNet,100,2041.8135593220336,296.0,0.0,6.758474576271187,95.38983050847456,31.966101694915253,25.0,50.0,38.77586206896552,30.64673913043478,5870.203389830508,3398.9491525423728,170.15254237288136,29.37037037037037,26.0,32.035714285714285,346342.0,200538.0,10039.0,414,144.9063634872436,484.39130434782606,24.2487922705314
convnet_L10_F128_K4x4_W30,10,4414730,3082952330,ConvNet,30,1706.966101694915,296.0,0.0,9.580508474576272,87.2542372881356,12.610169491525424,25.0,50.0,41.5,31.632075471698112,6014.881355932203,4070.542372881356,170.91525423728814,29.976190476190474,26.964285714285715,33.484848484848484,354878.0,240162.0,10084.0,1504,40.7713294029235,159.68218085106383,6.704787234042553
convnet_L10_F128_K4x4_W40,10,5566730,5024187530,ConvNet,40,1714.0,296.0,0.0,6.63135593220339,91.45762711864408,13.542372881355933,25.0,50.0,41.47222222222222,31.546511627906977,6261.813559322034,4289.983050847458,156.77966101694915,29.875,26.045454545454547,33.55882352941177,369447.0,253109.0,9250.0,988,62.9739642143249,256.1831983805668,9.362348178137651
convnet_L10_F128_K4x4_W50,10,6974730,7439022730,ConvNet,50,1721.0,296.0,0.0,5.398305084745763,94.45762711864408,13.813559322033898,25.0,50.0,41.7,31.630681818181817,6376.9152542372885,4419.661016949152,136.9322033898305,30.115384615384617,26.30434782608696,33.48717948717949,376238.0,260760.0,8079.0,687,89.61802005767821,379.5633187772926,11.759825327510917
convnet_L10_F256_K1x1_W50,10,13137162,2307243018,ConvNet,50,1987.7966101694915,296.0,0.0,7.266949152542373,92.44067796610167,42.96610169491525,25.0,50.0,37.84285714285714,29.557291666666668,5808.033898305085,3111.966101694916,242.83050847457628,28.65714285714286,25.944444444444443,30.74074074074074,342674.0,183606.0,14327.0,1006,63.3723616600036,182.51093439363817,14.24155069582505
convnet_L10_F256_K1x1_W60,10,16977162,3105701898,ConvNet,60,2004.169491525424,296.0,0.0,8.677966101694915,90.96610169491524,42.83050847457627,25.0,50.0,37.756410256410255,29.5531914893617,5760.830508474576,3118.254237288136,188.4915254237288,28.266666666666666,25.90909090909091,30.82608695652174,339889.0,183977.0,11121.0,751,79.6666955947876,244.97603195739015,14.808255659121171
convnet_L10_F256_K1x1_W70,10,21329162,4023303178,ConvNet,70,2026.0,296.0,0.0,8.34322033898305,91.50847457627118,32.983050847457626,25.0,50.0,37.82142857142857,29.388297872340427,5565.440677966101,3185.813559322034,186.6779661016949,28.0,25.08333333333333,30.65217391304348,328361.0,187963.0,11014.0,628,95.4028224945068,299.3041401273885,17.538216560509554
convnet_L10_F256_K1x1_W80,10,26193162,5060046858,ConvNet,80,2047.0,296.0,0.0,7.309322033898305,87.69491525423729,43.79661016949152,25.0,50.0,37.52941176470589,29.2,5785.661016949152,3142.762711864407,167.1864406779661,28.0,25.43243243243243,30.35483870967742,341354.0,185423.0,9864.0,479,129.2766523361206,387.1043841336117,20.592901878914404
convnet_L10_F256_K1x1_W90,10,31569162,6215932938,ConvNet,90,2073.0,296.0,0.0,6.610169491525424,95.64406779661016,34.49152542372882,25.0,50.0,36.80555555555556,29.40277777777778,5428.813559322034,2980.915254237288,161.79661016949152,27.9,25.40740740740741,30.2,320300.0,175874.0,9546.0,411,145.70780038833618,427.9172749391727,23.226277372262775
convnet_L10_F256_K1x1_W100,10,37457162,7490961418,ConvNet,100,2100.813559322034,296.0,0.0,5.919491525423729,96.864406779661,35.05084745762712,25.0,50.0,38.229729729729726,29.74418604651163,5718.254237288135,3264.254237288136,167.59322033898306,28.695652173913043,25.864864864864863,30.923076923076923,337377.0,192591.0,9888.0,338,177.5179934501648,569.7958579881657,29.254437869822485
convnet_L10_F256_K3x3_W20,10,6341898,2128179210,ConvNet,20,1747.0,296.0,0.0,11.360169491525424,84.20338983050847,43.067796610169495,25.0,50.0,39.86111111111112,30.76315789473684,6544.796610169492,3932.06779661017,186.47457627118644,29.42105263157895,26.346153846153847,32.4,386143.0,231992.0,11002.0,2148,30.8782339096069,108.00372439478585,5.121973929236499
convnet_L10_F256_K3x3_W30,10,7621898,4788403210,ConvNet,30,1751.728813559322,296.0,0.0,10.46186440677966,87.03389830508475,48.83050847457627,25.0,50.0,41.04285714285714,31.65340909090909,7074.813559322034,4392.9152542372885,166.08474576271186,30.06451612903226,26.741935483870968,33.44444444444444,417414.0,259182.0,9799.0,1567,37.6026058197021,165.40012763241864,6.253350350989151
convnet_L10_F256_K3x3_W40,10,9413898,8512716810,ConvNet,40,1760.0,296.0,0.0,7.176724137931035,91.75862068965516,53.706896551724135,25.0,50.0,41.46666666666667,32.156976744186046,7281.258620689655,4534.741379310345,156.67241379310346,30.666666666666668,27.130434782608692,33.76315789473684,422313.0,263015.0,9087.0,889,69.9301314353942,295.8548931383577,10.221597300337457
convnet_L10_F256_K2x2_W20,10,8764938,3560006922,ConvNet,20,1968.1186440677968,296.0,0.0,9.076271186440678,88.59322033898304,23.271186440677965,25.0,50.0,38.67857142857143,30.02906976744186,5784.203389830508,3594.491525423729,184.10169491525423,28.580645161290324,25.647058823529413,31.73333333333333,341268.0,212075.0,10862.0,913,64.81881856918329,232.28368017524645,11.897042716319826
convnet_L10_F256_K2x2_W30,10,11580938,5595662602,ConvNet,30,1980.0,296.0,0.0,7.889830508474576,88.42372881355932,24.389830508474574,25.0,50.0,39.391891891891895,30.291666666666668,6031.661016949152,3829.813559322034,166.3050847457627,28.68,25.82758620689655,31.96551724137931,355868.0,225959.0,9812.0,664,90.9206390380859,340.29969879518075,14.77710843373494
convnet_L10_F256_K2x2_W40,10,14908938,8104815882,ConvNet,40,1993.6610169491528,296.0,0.0,7.029661016949152,92.27118644067797,24.322033898305083,25.0,50.0,39.7,30.68617021276596,6164.050847457627,3933.6101694915255,162.4915254237288,29.2,25.933333333333334,32.416666666666664,363679.0,232083.0,9587.0,486,122.8475856781005,477.537037037037,19.726337448559672
convnet_L10_F256_K4x4_W10,10,10476042,2481980682,ConvNet,10,1731.0169491525423,296.0,0.0,10.669491525423728,86.55932203389831,11.796610169491526,25.0,50.0,40.64705882352941,31.357142857142858,5789.576271186441,3802.6949152542375,172.3728813559322,30.0,26.0,33.0,341585.0,224359.0,10170.0,1611,37.4888586997985,139.26691495965238,6.312849162011173
convnet_L10_F256_K4x4_W20,10,11756042,6451859722,ConvNet,20,1731.8983050847455,296.0,0.0,5.898305084745763,94.47457627118644,11.745762711864408,25.0,50.0,40.875,31.479166666666668,6127.983050847458,4181.830508474576,143.79661016949152,29.90625,26.0,33.1,361551.0,246728.0,8484.0,768,77.7300310134887,321.2604166666667,11.046875
convnet_L10_F512_K1x1_W20,10,10557962,2492858378,ConvNet,20,1974.0,296.0,0.0,7.779661016949152,92.57627118644068,29.508474576271187,25.0,50.0,39.12068965517241,30.40566037735849,5805.033898305085,3453.5254237288136,245.0677966101695,29.0,26.0,31.96153846153846,342497.0,203758.0,14459.0,1240,49.0597319602966,164.32096774193548,11.660483870967742
convnet_L10_F512_K1x1_W30,10,15165962,4247861258,ConvNet,30,1995.0,296.0,0.0,8.072033898305085,93.59322033898304,39.813559322033896,25.0,50.0,38.97222222222222,30.24264705882353,6022.728813559322,3468.271186440678,178.27118644067798,28.964285714285715,25.7948717948718,31.75,355341.0,204628.0,10518.0,741,82.8606486320495,276.15114709851554,14.194331983805668
convnet_L10_F512_K1x1_W40,10,20797962,6477078538,ConvNet,40,2016.5593220338983,296.0,0.0,7.5423728813559325,93.32203389830508,42.66101694915254,25.0,50.0,38.89393939393939,30.210526315789476,6202.152542372882,3601.35593220339,167.9322033898305,29.05,25.92105263157895,32.17391304347826,365927.0,212480.0,9908.0,490,122.0603156089782,433.6326530612245,20.220408163265308
convnet_L10_F512_K1x1_W50,10,27453962,9180510218,ConvNet,50,2047.0,296.0,0.0,6.127118644067797,92.98305084745763,43.6271186440678,25.0,50.0,39.5,30.2875,6290.152542372882,3702.593220338983,153.27118644067798,29.03703703703704,25.925925925925927,32.03703703703704,371119.0,218453.0,9043.0,360,166.7574024200439,606.8138888888889,25.119444444444444
convnet_L10_F512_K3x3_W10,10,21764618,2125772810,ConvNet,10,1769.1694915254238,296.0,0.0,11.372881355932204,88.03389830508475,13.71186440677966,25.0,50.0,40.5,31.07386363636364,5962.28813559322,3899.3898305084745,178.15254237288136,29.047619047619047,26.0,33.0,351775.0,230064.0,10511.0,1836,31.9968342781066,125.30718954248366,5.724945533769064
convnet_L10_F512_K3x3_W20,10,23300618,8503091210,ConvNet,20,2068.0508474576272,296.0,0.0,5.593220338983051,92.23728813559322,50.45762711864407,25.0,50.0,40.69444444444444,31.45744680851064,7267.457627118644,4530.949152542373,151.10169491525423,30.058823529411764,26.516129032258064,33.2972972972973,428780.0,267326.0,8915.0,645,92.60444879531859,414.45891472868215,13.821705426356589
convnet_L10_F512_K2x2_W10,10,17640458,7978189322,ConvNet,10,2004.0,296.0,0.0,6.444915254237288,95.8135593220339,21.508474576271187,25.0,50.0,39.19230769230769,31.10625,5875.9152542372885,3574.4406779661017,165.32203389830508,29.666666666666668,26.0,32.4375,346679.0,210892.0,9754.0,472,127.3194980621338,446.8050847457627,20.665254237288135
convnet_L10_F512_K4x4_W10,10,39826442,9921628682,ConvNet,10,1843.586206896552,296.0,0.0,5.168103448275862,95.36206896551724,12.258620689655173,25.0,50.0,41.91935483870968,31.6625,6421.1551724137935,4402.931034482759,128.79310344827587,30.0,26.44,33.567567567567565,372427.0,255370.0,7470.0,468,127.54511594772339,545.6623931623932,15.961538461538462
convnet_L10_F1024_K1x1_W10,10,18666506,4833767434,ConvNet,10,2006.3389830508477,295.0,0.0,7.783898305084746,89.84745762711864,28.271186440677965,25.0,50.0,37.52941176470589,28.75,5842.949152542373,3525.423728813559,163.45762711864407,27.352941176470587,24.32258064516129,30.27586206896552,344734.0,208000.0,9644.0,612,98.1471443176269,339.8692810457516,15.758169934640524
convnet_L10_F1024_K1x1_W20,10,25834506,9943384074,ConvNet,20,2033.050847457627,295.0,0.0,6.228813559322034,94.22033898305084,33.067796610169495,25.0,50.0,39.42592592592592,30.2625,6237.203389830508,3850.271186440678,147.23728813559322,28.73913043478261,25.620689655172413,32.16,367995.0,227166.0,8687.0,360,166.2830138206482,631.0166666666667,24.130555555555556
convnet_L10_F1024_K3x3_W10,10,85996554,8498278410,ConvNet,10,2350.9137931034484,296.0,0.0,5.581896551724138,91.98275862068964,15.827586206896552,25.0,50.0,41.55882352941177,31.43125,6638.275862068966,4426.413793103448,143.0344827586207,29.703703703703702,26.23333333333333,33.484848484848484,385020.0,256732.0,8296.0,531,112.3141241073608,483.4877589453861,15.623352165725047
