model_name,file_name,num_inferences,total_time (s),load_time (s),alloc_time (s),inference_time (s),average_latency (s)
convnet_L5_F384_K4x4_W85_DWS,convnet_L5_F384_K4x4_W85_DWS.trt,467,66.61336660385132,5.149497985839844,4.76837158203125e-07,60.18267273902893,0.12796292723629152
convnet_L5_F384_K4x4_W95_DWS,convnet_L5_F384_K4x4_W95_DWS.trt,380,67.35827231407166,5.279512405395508,7.152557373046875e-07,60.15530443191528,0.15731919188248483
convnet_L5_F384_K5x5_W45_DWS,convnet_L5_F384_K5x5_W45_DWS.trt,1379,65.79596757888794,5.3564839363098145,7.152557373046875e-07,60.10900330543518,0.04286726079530004
convnet_L5_F384_K5x5_W55_DWS,convnet_L5_F384_K5x5_W55_DWS.trt,977,66.12083768844604,5.497653484344482,4.76837158203125e-07,60.15313935279846,0.06080674832284511
convnet_L5_F384_K5x5_W65_DWS,convnet_L5_F384_K5x5_W65_DWS.trt,703,66.49343132972717,5.551312446594238,7.152557373046875e-07,60.11566185951233,0.08469026220980952
convnet_L5_F384_K5x5_W75_DWS,convnet_L5_F384_K5x5_W75_DWS.trt,547,65.73312854766846,5.14484715461731,2.384185791015625e-07,60.17226314544678,0.10911182686005476
convnet_L5_F384_K5x5_W85_DWS,convnet_L5_F384_K5x5_W85_DWS.trt,427,66.25034737586975,5.788102865219116,7.152557373046875e-07,60.12282705307007,0.13985467347942415
convnet_L5_F384_K5x5_W95_DWS,convnet_L5_F384_K5x5_W95_DWS.trt,374,67.16195678710938,6.619255304336548,4.76837158203125e-07,60.1615674495697,0.1598614212025933
convnet_L5_F416_K2x2_W100_DWS,convnet_L5_F416_K2x2_W100_DWS.trt,299,68.10486197471619,7.481446266174316,7.152557373046875e-07,60.12816524505615,0.20004164255582368
convnet_L5_F416_K2x2_W30_DWS,convnet_L5_F416_K2x2_W30_DWS.trt,1834,65.76146864891052,5.44240140914917,7.152557373046875e-07,60.10893988609314,0.032140935390310175
convnet_L5_F416_K2x2_W35_DWS,convnet_L5_F416_K2x2_W35_DWS.trt,1354,66.02372360229492,5.49709415435791,4.76837158203125e-07,60.147337198257446,0.04371287850896928
