model_name,file_name,num_inferences,total_time (s),load_time (s),alloc_time (s),inference_time (s),average_latency (s)
convnet_L2_F224_K4x4_W80,convnet_L2_F224_K4x4_W80.trt,678,66.37562656402588,5.558196544647217,9.5367431640625e-07,60.13201022148132,0.08787525544124367
convnet_L2_F224_K4x4_W85,convnet_L2_F224_K4x4_W85.trt,604,65.36636233329773,4.911194324493408,9.5367431640625e-07,60.142961502075195,0.09878429040214085
convnet_L2_F224_K4x4_W90,convnet_L2_F224_K4x4_W90.trt,551,65.76899600028992,5.087705612182617,7.152557373046875e-07,60.204782247543335,0.10841083093909733
convnet_L2_F224_K4x4_W95,convnet_L2_F224_K4x4_W95.trt,493,66.34125924110413,5.617711782455444,4.76837158203125e-07,60.159167528152466,0.12111224267352183
convnet_L2_F256_K2x2_W85,convnet_L2_F256_K2x2_W85.trt,922,67.76327204704285,5.578583240509033,1.1920928955078125e-06,60.147780895233154,0.06443617969686712
convnet_L2_F256_K2x2_W95,convnet_L2_F256_K2x2_W95.trt,762,67.16850185394287,5.164126873016357,9.5367431640625e-07,60.13183403015137,0.07815358269558804
convnet_L2_F256_K3x3_W65,convnet_L2_F256_K3x3_W65.trt,1490,65.80609059333801,5.457328796386719,7.152557373046875e-07,60.13822603225708,0.039670551223242846
convnet_L2_F256_K3x3_W75,convnet_L2_F256_K3x3_W75.trt,1259,65.39292621612549,5.01643705368042,4.76837158203125e-07,60.1435227394104,0.047065255943037766
convnet_L2_F256_K3x3_W85,convnet_L2_F256_K3x3_W85.trt,984,66.25208711624146,5.6741955280303955,4.76837158203125e-07,60.1125602722168,0.060345154467636976
convnet_L2_F256_K3x3_W95,convnet_L2_F256_K3x3_W95.trt,851,66.2645034790039,5.77925443649292,4.76837158203125e-07,60.150970458984375,0.06993868656360165
convnet_L2_F256_K4x4_W45,convnet_L2_F256_K4x4_W45.trt,1611,65.80306005477905,5.318724155426025,4.76837158203125e-07,60.12904500961304,0.03663811159755487
convnet_L2_F256_K4x4_W55,convnet_L2_F256_K4x4_W55.trt,1152,65.8953127861023,5.365028142929077,4.76837158203125e-07,60.12297558784485,0.05145466265579065
convnet_L2_F256_K4x4_W65,convnet_L2_F256_K4x4_W65.trt,861,65.43004274368286,4.931773662567139,7.152557373046875e-07,60.11151051521301,0.06904691270834892
convnet_L2_F256_K4x4_W75,convnet_L2_F256_K4x4_W75.trt,664,65.6055338382721,4.995099067687988,4.76837158203125e-07,60.1265926361084,0.08970932895878711
convnet_L2_F256_K4x4_W85,convnet_L2_F256_K4x4_W85.trt,529,66.43697834014893,5.743434429168701,9.5367431640625e-07,60.15381741523743,0.11284030678141545
convnet_L2_F320_K2x2_W100,convnet_L2_F320_K2x2_W100.trt,429,68.12274384498596,5.84125018119812,4.76837158203125e-07,60.20165729522705,0.13928951027787925
convnet_L2_F320_K2x2_W65,convnet_L2_F320_K2x2_W65.trt,1090,67.73334813117981,5.575124740600586,4.76837158203125e-07,60.123162508010864,0.05444324935248139
convnet_L2_F320_K2x2_W70,convnet_L2_F320_K2x2_W70.trt,1095,67.05439853668213,5.094494342803955,7.152557373046875e-07,60.15112519264221,0.05429180767982518
convnet_L2_F320_K2x2_W75,convnet_L2_F320_K2x2_W75.trt,957,67.1427755355835,5.178070783615112,7.152557373046875e-07,60.148521900177,0.062080549222174854
