model_name,file_name,num_inferences,total_time (s),load_time (s),alloc_time (s),inference_time (s),average_latency (s)
convnet_L6_F224_K2x2_3_K3x3_3_W40,convnet_L6_F224_K2x2_3_K3x3_3_W40.trt,1467,67.66180896759033,5.374431610107422,7.152557373046875e-07,60.147924184799194,0.0403131453781284
convnet_L6_F224_K2x2_3_K3x3_3_W50,convnet_L6_F224_K2x2_3_K3x3_3_W50.trt,1007,67.14897108078003,5.138357639312744,9.5367431640625e-07,60.152960538864136,0.05900215226583471
convnet_L6_F224_K2x2_3_K3x3_3_W60,convnet_L6_F224_K2x2_3_K3x3_3_W60.trt,782,67.95788288116455,5.452846050262451,7.152557373046875e-07,60.12752151489258,0.07600669147413405
convnet_L6_F224_K2x2_3_K3x3_3_W70,convnet_L6_F224_K2x2_3_K3x3_3_W70.trt,618,67.99792385101318,5.532932996749878,4.76837158203125e-07,60.1863956451416,0.09647070319907179
convnet_L6_F224_K2x2_3_K3x3_3_W80,convnet_L6_F224_K2x2_3_K3x3_3_W80.trt,463,67.55059862136841,5.221551179885864,4.76837158203125e-07,60.176005601882935,0.12897748720568664
convnet_L6_F224_K2x2_3_K3x3_3_W90,convnet_L6_F224_K2x2_3_K3x3_3_W90.trt,414,68.580317735672,5.655233860015869,4.76837158203125e-07,60.16605520248413,0.14427719024068492
convnet_L6_F224_K2x2_3_K4x4_3_W100,convnet_L6_F224_K2x2_3_K4x4_3_W100.trt,140,68.23902702331543,5.71700382232666,7.152557373046875e-07,60.1399028301239,0.42793984072549
convnet_L6_F224_K2x2_3_K4x4_3_W20,convnet_L6_F224_K2x2_3_K4x4_3_W20.trt,1522,67.63699889183044,5.503774404525757,7.152557373046875e-07,60.135053873062134,0.03883585463058933
convnet_L6_F224_K2x2_3_K4x4_3_W30,convnet_L6_F224_K2x2_3_K4x4_3_W30.trt,988,67.96357131004333,5.505885124206543,4.76837158203125e-07,60.16170358657837,0.06013371514887945
convnet_L6_F224_K2x2_3_K4x4_3_W40,convnet_L6_F224_K2x2_3_K4x4_3_W40.trt,640,67.03648591041565,4.867990732192993,9.5367431640625e-07,60.12386178970337,0.09308812916278839
convnet_L6_F224_K2x2_3_K4x4_3_W50,convnet_L6_F224_K2x2_3_K4x4_3_W50.trt,467,68.08938145637512,5.4069437980651855,7.152557373046875e-07,60.24238109588623,0.12802389193908562
