Model Name,Layers,Total Parameters,Total MACs,Network Type,Input Size,Avrg_RAM,Avrg_SWAP,Avrg_IRAM,Avrg_CPU,Avrg_GPU,Avrg_EMC_FREQ,Avrg_APE,Avrg_PMIC,Avrg_POM_5V_IN,Avrg_POM_5V_GPU,Avrg_POM_5V_CPU,Avrg_AO,Avrg_THERMAL,Avrg_PLL,Avrg_GPU_TEMP,Avrg_CPU_TEMP,Total_POM_5V_IN,Total_POM_5V_GPU,Total_POM_5V_CPU,num_inferences,average_latency(ms),GPU_energy_per_inference,CPU_energy_per_inference
convnet_L3_F544_K3x3_W85,3,44647178,38643692810,ConvNet,85,1910.0,373.0,0.0,1.8728813559322035,97.27118644067797,59.25423728813559,25.0,50.0,7574.186440677966,4617.474576271186,154.66101694915255,41.71052631578947,32.705,27.62857142857143,31.25925925925926,34.18181818181818,446877.0,272431.0,9125.0,194.0,309.1605544090271,1404.2835051546392,47.0360824742268
convnet_L3_F544_K3x3_W90,3,49407178,43323724810,ConvNet,90,1935.0,373.0,0.0,1.8516949152542368,89.28813559322033,58.30508474576271,25.0,50.0,5755.474576271186,2998.728813559322,126.66101694915254,39.94736842105263,32.70744680851064,27.34375,30.264705882352946,32.68181818181818,339573.0,176925.0,7473.0,177.0,338.8693213462829,999.5762711864406,42.220338983050844
convnet_L3_F544_K3x3_W95,3,54439178,48271187210,ConvNet,95,1963.0,373.0,0.0,2.601694915254237,97.8813559322034,58.52542372881356,25.0,50.0,7624.491525423728,4645.983050847458,141.4915254237288,41.91666666666666,32.93421052631579,27.571428571428573,31.266666666666666,34.8,449845.0,274113.0,8348.0,172.0,349.136950969696,1593.6802325581396,48.53488372093023
convnet_L3_F544_K4x4_W30,3,15421866,10037694346,ConvNet,30,1751.0,373.0,0.0,3.2161016949152543,97.28813559322032,15.423728813559322,25.0,50.0,6686.067796610169,4644.9152542372885,146.5593220338983,43.16666666666666,33.21666666666667,27.571428571428573,31.142857142857142,35.40625,394478.0,274050.0,8647.0,496.0,120.6770253181457,552.5201612903226,17.433467741935484
convnet_L3_F544_K4x4_W35,3,17353066,13363419306,ConvNet,35,1756.0,373.0,0.0,2.830508474576271,95.40677966101696,15.71186440677966,25.0,50.0,6700.576271186441,4654.864406779661,122.2542372881356,42.53225806451613,32.67857142857143,26.94871794871795,30.764705882352946,34.93103448275862,395334.0,274637.0,7213.0,370.0,161.77797794342038,742.2621621621622,19.494594594594595
convnet_L3_F544_K4x4_W40,3,19556266,17164301066,ConvNet,40,1766.8275862068965,355.0,0.0,2.8448275862068964,94.79310344827586,13.655172413793103,25.0,50.0,6674.413793103448,4698.620689655172,129.48275862068965,42.875,32.67307692307692,26.8125,30.82857142857143,34.68571428571428,387116.0,272520.0,7510.0,302.0,198.6624884605407,902.384105960265,24.867549668874172
convnet_L3_F544_K4x4_W45,3,22031466,21440339626,ConvNet,45,1775.8135593220338,355.0,0.0,2.360169491525424,96.0677966101695,16.64406779661017,25.0,50.0,6779.203389830508,4715.186440677966,123.59322033898304,42.62903225806452,32.5375,26.88235294117647,30.77777777777778,34.611111111111114,399973.0,278196.0,7292.0,241.0,248.4885764122009,1154.3402489626556,30.25726141078838
convnet_L3_F544_K4x4_W50,3,24778666,26191534986,ConvNet,50,1790.0,355.0,0.0,1.9915254237288136,96.35593220338984,17.54237288135593,25.0,50.0,6746.4915254237285,4639.932203389831,134.03389830508473,42.41176470588236,32.713235294117645,26.852941176470587,30.72222222222222,34.38709677419355,398043.0,273756.0,7908.0,197.0,304.5643830299377,1389.6243654822335,40.142131979695435
convnet_L3_F544_K4x4_W55,3,27797866,31417887146,ConvNet,55,1797.0,355.0,0.0,2.206896551724138,96.55172413793105,15.275862068965518,25.0,50.0,6894.948275862069,4809.5,124.24137931034484,42.95454545454545,32.96153846153846,27.107142857142858,30.88,34.92857142857143,399907.0,278951.0,7206.0,167.0,356.2377142906189,1670.3652694610778,43.1497005988024
convnet_L3_F544_K4x4_W60,3,31089066,37119396106,ConvNet,60,1811.1016949152545,355.0,0.0,2.2245762711864407,98.28813559322032,15.559322033898304,25.0,50.0,6903.118644067797,4816.593220338983,124.91525423728814,43.01724137931034,32.83974358974359,27.0,30.870967741935484,34.96969696969697,407284.0,284179.0,7370.0,141.0,425.1098251342773,2015.4539007092199,52.269503546099294
convnet_L3_F544_K4x4_W65,3,34652266,43296061866,ConvNet,65,1831.948275862069,355.0,0.0,2.1724137931034484,97.91379310344828,18.79310344827586,25.0,50.0,7015.827586206897,4878.103448275862,127.6206896551724,43.02941176470589,32.95,27.096774193548388,31.0,35.029411764705884,406918.0,282930.0,7402.0,120.0,499.6104049682617,2357.75,61.68333333333333
convnet_L3_F544_K4x4_W70,3,38487466,49947884426,ConvNet,70,1845.9830508474577,355.0,0.0,2.26271186440678,96.77966101694916,16.338983050847457,25.0,50.0,6893.186440677966,4814.152542372882,137.8135593220339,43.05172413793103,33.36904761904762,27.09375,31.375,35.1875,406698.0,284035.0,8131.0,107.0,559.7739434242249,2654.532710280374,75.99065420560747
convnet_L3_F576_K2x2_W55,3,26255818,10427257162,ConvNet,55,2043.0,356.0,0.0,3.788135593220339,89.15254237288136,27.610169491525426,25.0,50.0,6060.6949152542375,3749.728813559322,132.16949152542372,40.10714285714285,30.99375,26.13793103448276,29.53846153846154,32.638888888888886,357581.0,221234.0,7798.0,357.0,168.1767153739929,619.703081232493,21.84313725490196
convnet_L3_F576_K2x2_W60,3,30086218,12161601802,ConvNet,60,2054.135593220339,356.0,0.0,3.3728813559322037,94.35593220338984,22.271186440677965,25.0,50.0,6346.406779661017,4226.118644067797,124.15254237288136,40.53225806451613,30.818181818181817,26.0,29.74074074074074,33.15625,374438.0,249341.0,7325.0,322.0,186.7502450942993,774.3509316770186,22.748447204968944
convnet_L3_F576_K2x2_W65,3,34204618,14029376842,ConvNet,65,2073.4576271186443,356.0,0.0,3.4915254237288136,96.72881355932203,22.372881355932204,25.0,50.0,6452.71186440678,4264.71186440678,134.47457627118644,40.71428571428572,31.375,25.96153846153846,29.791666666666668,33.125,380710.0,251618.0,7934.0,284.0,211.143262386322,885.9788732394367,27.93661971830986
convnet_L3_F576_K2x2_W70,3,38611018,16030582282,ConvNet,70,2092.254237288136,356.0,0.0,3.5508474576271185,97.96610169491524,22.28813559322034,25.0,50.0,6423.71186440678,4251.983050847458,133.15254237288136,41.10526315789474,31.43367346938776,26.33333333333333,29.88888888888889,33.09375,378999.0,250867.0,7856.0,250.0,240.0987601280212,1003.468,31.424
convnet_L3_F576_K2x2_W75,3,43305418,18165218122,ConvNet,75,2111.0,356.0,0.0,3.190677966101695,97.72881355932203,23.28813559322034,25.0,50.0,6452.0,4284.474576271186,125.44067796610167,40.770270270270274,31.463414634146343,26.37037037037037,30.0,33.48148148148148,380668.0,252784.0,7401.0,220.0,273.0377840995788,1149.0181818181818,33.64090909090909
convnet_L3_F576_K2x2_W80,3,48287818,20433284362,ConvNet,80,2131.084745762712,356.0,0.0,3.3686440677966103,91.69491525423727,23.35593220338983,25.0,50.0,6495.152542372882,4311.169491525424,138.88135593220338,40.75714285714286,31.406976744186046,26.153846153846157,29.846153846153847,33.483870967741936,383214.0,254359.0,8194.0,197.0,303.6141848564148,1291.1624365482232,41.59390862944162
convnet_L3_F576_K2x2_W85,3,53558218,22834781002,ConvNet,85,2153.2881355932204,356.0,0.0,2.2033898305084745,95.6271186440678,23.508474576271187,25.0,50.0,4543.813559322034,2470.2203389830506,141.3050847457627,38.02941176470589,31.58333333333333,26.291666666666668,29.0,31.22222222222222,268085.0,145743.0,8337.0,177.0,339.4128012657165,823.4067796610169,47.101694915254235
convnet_L3_F576_K2x2_W90,3,59116618,25369708042,ConvNet,90,2187.0,356.0,0.0,2.207627118644068,97.0,31.491525423728813,25.0,50.0,6638.254237288135,4289.932203389831,125.28813559322032,40.64814814814815,31.285714285714285,26.33333333333333,29.93103448275862,33.464285714285715,391657.0,253106.0,7392.0,153.0,393.8924098014831,1654.2875816993464,48.31372549019608
convnet_L3_F576_K2x2_W95,3,64963018,28038065482,ConvNet,95,2236.2033898305085,356.0,0.0,1.9957627118644068,96.94915254237289,23.1864406779661,25.0,50.0,6409.372881355932,4272.830508474576,124.22033898305084,40.5,31.48913043478261,26.130434782608692,30.03448275862069,33.25,378153.0,252097.0,7329.0,146.0,412.5613021850586,1726.6917808219177,50.1986301369863
convnet_L3_F576_K2x2_W100,3,71097418,30839853322,ConvNet,100,2288.929824561404,355.0,0.0,2.710526315789474,96.859649122807,23.50877192982456,25.0,50.0,6554.298245614035,4325.210526315789,129.75438596491227,41.21428571428572,31.877659574468087,26.677419354838708,30.57575757575757,33.94871794871795,373595.0,246537.0,7396.0,138.0,435.981240272522,1786.5,53.594202898550726
convnet_L3_F576_K3x3_W45,3,17653258,12139891210,ConvNet,45,1797.0169491525423,357.0,0.0,4.084745762711864,91.8813559322034,56.898305084745765,25.0,50.0,7484.864406779661,4627.593220338983,132.864406779661,41.90625,32.38636363636363,27.043478260869566,30.653846153846157,34.2,441607.0,273028.0,7839.0,627.0,95.8012223243713,435.45135566188196,12.502392344497608
convnet_L3_F576_K3x3_W50,3,20389258,14987520010,ConvNet,50,1808.155172413793,357.0,0.0,3.034482758620689,96.39655172413794,57.96551724137931,25.0,50.0,7388.517241379311,4514.017241379311,121.3103448275862,41.56896551724138,32.49519230769231,27.324324324324323,31.096774193548388,34.26315789473684,428534.0,261813.0,7036.0,425.0,140.71885108947748,616.0305882352941,16.55529411764706
convnet_L3_F576_K3x3_W55,3,23413258,18134899210,ConvNet,55,1823.677966101695,357.0,0.0,3.1779661016949152,93.15254237288136,53.33898305084746,25.0,50.0,7484.779661016949,4752.864406779661,128.135593220339,42.274193548387096,32.36904761904762,27.633333333333333,31.272727272727277,34.785714285714285,441602.0,280419.0,7560.0,429.0,139.1772365570068,653.6573426573426,17.622377622377623
convnet_L3_F576_K3x3_W60,3,26725258,21582028810,ConvNet,60,1836.0,357.0,0.0,3.406779661016949,95.6271186440678,58.440677966101696,25.0,50.0,7647.35593220339,4702.6949152542375,141.4915254237288,42.2,32.739583333333336,27.625,31.166666666666668,34.607142857142854,451194.0,277459.0,8348.0,359.0,166.3218927383422,772.866295264624,23.25348189415042
convnet_L3_F576_K3x3_W65,3,30325258,25328908810,ConvNet,65,1851.033898305085,357.0,0.0,2.559322033898305,96.89830508474576,58.16949152542373,25.0,50.0,7362.406779661017,4429.050847457627,132.05084745762713,42.29166666666666,32.760416666666664,27.74074074074074,31.296296296296298,34.225806451612904,434382.0,261314.0,7791.0,264.0,226.634132862091,989.8257575757576,29.511363636363637
convnet_L3_F576_K3x3_W70,3,34213258,29375539210,ConvNet,70,1868.6949152542368,357.0,0.0,2.860169491525424,98.42372881355932,53.16949152542373,25.0,50.0,7614.542372881356,4819.64406779661,134.6949152542373,42.98484848484848,33.22826086956522,27.68,31.448275862068964,35.23529411764706,449258.0,284359.0,7947.0,272.0,220.5752348899841,1045.4375,29.216911764705884
convnet_L3_F576_K3x3_W75,3,38389258,33721920010,ConvNet,75,1888.0169491525423,357.0,0.0,2.004237288135593,97.05084745762711,59.15254237288136,25.0,50.0,7580.779661016949,4656.0,122.3728813559322,42.56896551724138,33.161458333333336,28.074074074074076,31.571428571428573,34.94444444444444,447266.0,274704.0,7220.0,230.0,261.28616571426386,1194.3652173913044,31.391304347826086
convnet_L3_F576_K3x3_W80,3,42853258,38368051210,ConvNet,80,1908.0,357.0,0.0,2.733050847457627,97.135593220339,54.6271186440678,25.0,50.0,7414.8983050847455,4611.033898305085,127.54237288135592,42.15384615384615,33.23125,28.047619047619047,31.55555555555556,34.86486486486486,437479.0,272051.0,7525.0,233.0,257.34731912612915,1167.6008583690987,32.2961373390558
convnet_L3_F576_K3x3_W85,3,47605258,43313932810,ConvNet,85,1925.0677966101696,357.0,0.0,2.7245762711864407,96.83050847457628,59.01694915254237,25.0,50.0,7576.322033898305,4561.762711864407,130.05084745762713,42.62903225806452,33.05952380952381,27.90322580645161,31.38095238095238,34.806451612903224,447003.0,269144.0,7673.0,176.0,342.6960325241089,1529.2272727272727,43.59659090909091
convnet_L3_F576_K3x3_W90,3,52645258,48559564810,ConvNet,90,1962.9830508474577,357.0,0.0,2.843220338983051,96.91525423728814,52.72881355932204,25.0,50.0,7609.830508474576,4753.745762711865,147.11864406779662,42.53846153846154,33.24375,27.80952380952381,31.6,35.13793103448276,448980.0,280471.0,8680.0,166.0,359.926152229309,1689.5843373493976,52.28915662650602
convnet_L3_F576_K4x4_W30,3,16918858,11251296010,ConvNet,30,1752.0,357.0,0.0,3.1059322033898304,96.72881355932203,15.305084745762713,25.0,50.0,6735.949152542373,4686.220338983051,135.4406779661017,43.125,33.454081632653065,27.933333333333334,31.6,35.629629629629626,397421.0,276487.0,7991.0,465.0,128.6050367355346,594.5956989247312,17.18494623655914
convnet_L3_F576_K4x4_W35,3,18963658,14979090250,ConvNet,35,1759.0169491525423,357.0,0.0,2.711864406779661,92.20338983050848,13.084745762711863,25.0,50.0,6648.762711864407,4679.28813559322,130.74576271186442,42.92857142857143,32.87820512820513,27.2,31.035714285714285,34.83783783783784,392277.0,276078.0,7714.0,356.0,167.96688795089722,775.5,21.668539325842698
convnet_L3_F576_K4x4_W40,3,21296458,19239482890,ConvNet,40,1771.0,357.0,0.0,2.580508474576271,95.28813559322032,16.52542372881356,25.0,50.0,6867.372881355932,4807.203389830508,124.91525423728814,42.756410256410255,32.894444444444446,27.071428571428573,30.939393939393938,35.138888888888886,405175.0,283625.0,7370.0,281.0,214.4444227218628,1009.3416370106762,26.227758007117437
convnet_L3_F576_K4x4_W45,3,23917258,24032473930,ConvNet,45,1782.4915254237287,357.0,0.0,2.364406779661017,95.89830508474576,16.54237288135593,25.0,50.0,6990.610169491525,4863.966101694915,144.0677966101695,42.98484848484848,32.93617021276596,27.13636363636364,31.12903225806452,35.36363636363637,412446.0,286974.0,8500.0,228.0,263.42541933059687,1258.657894736842,37.280701754385966
convnet_L3_F576_K4x4_W50,3,26826058,29358063370,ConvNet,50,1794.728813559322,357.0,0.0,2.038135593220339,97.1864406779661,16.576271186440678,25.0,50.0,6938.796610169492,4818.8983050847455,157.32203389830508,42.88461538461539,32.96212121212121,27.03448275862069,31.032258064516128,35.4054054054054,409389.0,284315.0,9282.0,186.0,323.57819318771357,1528.5752688172042,49.903225806451616
convnet_L3_F576_K4x4_W55,3,30022858,35216251210,ConvNet,55,1808.879310344828,357.0,0.0,2.1939655172413794,97.79310344827586,17.224137931034484,25.0,50.0,6964.362068965517,4828.379310344828,141.01724137931035,42.7258064516129,33.05263157894737,27.4,31.15625,35.5,403933.0,280046.0,8179.0,155.0,388.2547187805176,1806.7483870967742,52.76774193548387
convnet_L3_F576_K4x4_W60,3,33507658,41607037450,ConvNet,60,1823.0,357.0,0.0,2.1059322033898304,98.0677966101695,17.35593220338983,25.0,50.0,6970.203389830508,4845.728813559322,133.135593220339,43.266666666666666,33.173611111111114,27.5,31.56756756756757,35.17142857142857,411242.0,285898.0,7855.0,131.0,458.2240486145019,2182.4274809160306,59.961832061068705
convnet_L3_F576_K4x4_W65,3,37280458,48530422090,ConvNet,65,1840.4745762711864,357.0,0.0,2.055084745762712,98.57627118644068,17.45762711864407,25.0,50.0,7060.033898305085,4908.593220338983,137.08474576271186,43.63157894736842,33.101351351351354,27.580645161290324,31.51515151515152,35.51428571428571,416542.0,289607.0,8088.0,114.0,529.721953868866,2540.4122807017543,70.94736842105263
convnet_L3_F608_K2x2_W55,3,27870122,11614899434,ConvNet,55,2046.3898305084747,358.0,0.0,3.98728813559322,95.8135593220339,28.06779661016949,25.0,50.0,6483.101694915255,4123.966101694915,149.6271186440678,41.01428571428571,31.82638888888889,26.89655172413793,30.424242424242426,33.516129032258064,382503.0,243314.0,8828.0,339.0,176.5440845489502,717.740412979351,26.041297935103245
convnet_L3_F608_K2x2_W60,3,31913322,13546767754,ConvNet,60,2062.9827586206898,358.0,0.0,3.6293103448275854,96.17241379310344,30.08620689655172,25.0,50.0,6592.913793103448,4199.051724137931,135.22413793103448,40.88235294117647,31.50980392156863,26.57692307692308,30.14814814814815,33.457142857142856,382389.0,243545.0,7843.0,280.0,214.9122023582458,869.8035714285714,28.010714285714286
convnet_L3_F608_K2x2_W65,3,36260522,15627261674,ConvNet,65,2083.745762711864,358.0,0.0,3.004237288135593,93.49152542372882,23.372881355932204,25.0,50.0,6434.728813559322,4271.677966101695,139.15254237288136,41.15714285714286,31.855555555555554,26.33333333333333,30.303030303030305,33.46666666666667,379649.0,252029.0,8210.0,257.0,233.3165907859802,980.6575875486382,31.945525291828794
convnet_L3_F608_K2x2_W70,3,40911722,17856381194,ConvNet,70,2099.0,358.0,0.0,2.889830508474576,94.83050847457628,22.440677966101696,25.0,50.0,6526.169491525424,4341.474576271186,144.135593220339,41.189655172413794,31.914772727272727,26.65714285714286,30.448275862068964,33.63333333333333,385044.0,256147.0,8504.0,227.0,264.1380190849304,1128.4008810572686,37.4625550660793
convnet_L3_F608_K2x2_W75,3,45866922,20234126314,ConvNet,75,2120.0,358.0,0.0,3.207627118644068,97.72881355932203,24.338983050847457,25.0,50.0,6580.677966101695,4348.220338983051,125.27118644067797,41.10606060606061,31.625,26.517241379310345,30.44,33.78125,388260.0,256545.0,7391.0,199.0,301.59193754196167,1289.1708542713568,37.14070351758794
convnet_L3_F608_K2x2_W80,3,51126122,22760497034,ConvNet,80,2143.0508474576272,358.0,0.0,2.9745762711864407,94.1186440677966,23.203389830508478,25.0,50.0,6509.169491525424,4333.423728813559,136.83050847457628,41.05555555555556,31.89444444444445,26.7,30.4375,33.729729729729726,384041.0,255672.0,8073.0,180.0,333.0991601943969,1420.4,44.85
convnet_L3_F608_K2x2_W85,3,56689322,25435493354,ConvNet,85,2165.966101694916,358.0,0.0,2.114406779661017,97.3728813559322,21.76271186440678,25.0,50.0,6453.779661016949,4342.796610169492,123.44067796610167,40.907407407407405,31.403846153846157,26.5,30.428571428571427,33.486486486486484,380773.0,256225.0,7283.0,162.0,372.3147177696228,1581.6358024691358,44.95679012345679
convnet_L3_F608_K2x2_W90,3,62556522,28259115274,ConvNet,90,2214.610169491525,358.0,0.0,3.004237288135593,96.61016949152544,23.89830508474576,25.0,50.0,6576.745762711865,4363.661016949152,128.135593220339,40.708333333333336,31.875,26.548387096774192,30.33333333333333,34.03703703703704,388028.0,257456.0,7560.0,146.0,411.6822481155395,1763.3972602739725,51.78082191780822
convnet_L3_F608_K2x2_W95,3,68727722,31231362794,ConvNet,95,2271.0169491525426,359.0,0.0,2.7288135593220337,98.72881355932203,22.559322033898304,25.0,50.0,6460.677966101695,4293.186440677966,141.33898305084745,41.25862068965517,31.835227272727277,26.484848484848484,30.451612903225808,33.903225806451616,381180.0,253298.0,8339.0,133.0,452.4797964096069,1904.4962406015038,62.69924812030075
convnet_L3_F608_K2x2_W100,3,75202922,34352235914,ConvNet,100,2327.0169491525426,357.0,0.0,1.9661016949152543,96.42372881355932,23.491525423728813,25.0,50.0,6517.6949152542375,4343.101694915255,122.66101694915254,42.34375,31.910714285714285,26.85185185185185,30.666666666666668,34.10344827586207,384544.0,256243.0,7237.0,123.0,487.8943872451782,2083.276422764228,58.83739837398374
convnet_L3_F608_K3x3_W40,3,16400202,10685235210,ConvNet,40,1801.0,360.0,0.0,4.546610169491525,94.38983050847456,56.20338983050848,25.0,50.0,7638.474576271186,4766.186440677966,142.32203389830508,42.40625,32.723958333333336,27.5,31.5,35.0,450670.0,281205.0,8397.0,698.0,85.4472112655639,402.8724928366762,12.030085959885387
convnet_L3_F608_K3x3_W45,3,18984202,13523500810,ConvNet,45,1809.1724137931035,360.0,0.0,4.073275862068965,94.67241379310344,55.10344827586207,25.0,50.0,7550.4655172413795,4702.517241379311,125.29310344827586,42.5625,33.244565217391305,27.9375,31.647058823529413,35.266666666666666,437927.0,272746.0,7267.0,573.0,104.3114328384399,475.99650959860384,12.68237347294939
convnet_L3_F608_K3x3_W50,3,21872202,16695680010,ConvNet,50,1822.0,360.0,0.0,3.2838983050847457,95.98305084745763,52.271186440677965,25.0,50.0,7420.135593220339,4633.271186440678,124.67796610169492,42.75714285714286,33.34659090909091,27.76923076923077,31.60606060606061,35.18421052631579,437788.0,273363.0,7356.0,407.0,146.8694877624511,671.6535626535626,18.073710073710075
convnet_L3_F608_K3x3_W55,3,25064202,20201772810,ConvNet,55,1832.0169491525423,360.0,0.0,3.4110169491525424,95.27118644067797,51.389830508474574,25.0,50.0,7592.084745762711,4869.4915254237285,129.77966101694915,43.1,33.54761904761905,28.133333333333333,31.9,35.51724137931034,447933.0,287300.0,7657.0,394.0,151.88524723052979,729.1878172588832,19.434010152284262
